"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.90093875000E+008, -1.69422712471E+002, +0.00000000000E+000
+4.95093812500E+008, +8.00475310829E+001, +0.00000000000E+000
+5.00093750000E+008, -3.07305419204E+001, +0.00000000000E+000
+5.05093687500E+008, -1.35665083095E+002, +0.00000000000E+000
+5.10093625000E+008, +1.15621141920E+002, +0.00000000000E+000
+5.15093562500E+008, +1.01684935128E+001, +0.00000000000E+000
+5.20093500000E+008, -9.96538385939E+001, +0.00000000000E+000
+5.25093437500E+008, +1.48934530572E+002, +0.00000000000E+000
+5.30093375000E+008, +4.04757786033E+001, +0.00000000000E+000
+5.35093312500E+008, -6.31357058677E+001, +0.00000000000E+000
+5.40093250000E+008, -1.69420109270E+002, +0.00000000000E+000
+5.45093187500E+008, +8.07128355017E+001, +0.00000000000E+000
+5.50093125000E+008, -2.95995174290E+001, +0.00000000000E+000
+5.55093062500E+008, -1.35359953192E+002, +0.00000000000E+000
+5.60093000000E+008, +1.16497336744E+002, +0.00000000000E+000
+5.65092937500E+008, +1.06424955953E+001, +0.00000000000E+000
+5.70092875000E+008, -9.60459862237E+001, +0.00000000000E+000
+5.75092812500E+008, +1.53938227296E+002, +0.00000000000E+000
+5.80092750000E+008, +4.40176581153E+001, +0.00000000000E+000
+5.85092687500E+008, -6.22532188038E+001, +0.00000000000E+000
+5.90092625000E+008, -1.66584714946E+002, +0.00000000000E+000
+5.95092562500E+008, +8.64934179902E+001, +0.00000000000E+000
+6.00092500000E+008, -2.51421996051E+001, +0.00000000000E+000
+6.05092437500E+008, -1.33857186629E+002, +0.00000000000E+000
+6.10092375000E+008, +1.17523916987E+002, +0.00000000000E+000
+6.15092312500E+008, +1.32756460673E+001, +0.00000000000E+000
+6.20092250000E+008, -9.05468460781E+001, +0.00000000000E+000
+6.25092187500E+008, +1.58027419806E+002, +0.00000000000E+000
+6.30092125000E+008, +4.34969513168E+001, +0.00000000000E+000
+6.35092062500E+008, -6.37290438230E+001, +0.00000000000E+000
+6.40092000000E+008, -1.66243893885E+002, +0.00000000000E+000
+6.45091937500E+008, +8.59939021751E+001, +0.00000000000E+000
+6.50091875000E+008, -2.44453756641E+001, +0.00000000000E+000
+6.55091812500E+008, -1.33885138917E+002, +0.00000000000E+000
+6.60091750000E+008, +1.14518109660E+002, +0.00000000000E+000
+6.65091687500E+008, +7.78297174713E+000, +0.00000000000E+000
+6.70091625000E+008, -9.51580300719E+001, +0.00000000000E+000
+6.75091562500E+008, +1.57668060610E+002, +0.00000000000E+000
+6.80091500000E+008, +4.34682861574E+001, +0.00000000000E+000
+6.85091437500E+008, -6.55733255028E+001, +0.00000000000E+000
+6.90091375000E+008, -1.71216987806E+002, +0.00000000000E+000
+6.95091312500E+008, +8.24156198593E+001, +0.00000000000E+000
+7.00091250000E+008, -2.34136162116E+001, +0.00000000000E+000
+7.05091187500E+008, -1.31467352325E+002, +0.00000000000E+000
+7.10091125000E+008, +1.15438301755E+002, +0.00000000000E+000
+7.15091062500E+008, +6.52403550100E+000, +0.00000000000E+000
+7.20091000000E+008, -9.58152551402E+001, +0.00000000000E+000
+7.25090937500E+008, +1.62138663774E+002, +0.00000000000E+000
+7.30090875000E+008, +5.02411242746E+001, +0.00000000000E+000
+7.35090812500E+008, -6.10854513910E+001, +0.00000000000E+000
+7.40090750000E+008, -1.67700650788E+002, +0.00000000000E+000
+7.45090687500E+008, +8.35743345072E+001, +0.00000000000E+000
+7.50090625000E+008, -1.99437093190E+001, +0.00000000000E+000
+7.55090562500E+008, -1.24815860190E+002, +0.00000000000E+000
+7.60090500000E+008, +1.23126837682E+002, +0.00000000000E+000
+7.65090437500E+008, +1.10647315700E+001, +0.00000000000E+000
+7.70090375000E+008, -9.35940317341E+001, +0.00000000000E+000
+7.75090312500E+008, +1.61995648863E+002, +0.00000000000E+000
+7.80090250000E+008, +5.34182416209E+001, +0.00000000000E+000
+7.85090187500E+008, -5.46861078649E+001, +0.00000000000E+000
+7.90090125000E+008, -1.65989751415E+002, +0.00000000000E+000
+7.95090062500E+008, +8.17776551524E+001, +0.00000000000E+000
+8.00090000000E+008, -2.44115408516E+001, +0.00000000000E+000
+8.05089937500E+008, -1.25666836310E+002, +0.00000000000E+000
+8.10089875000E+008, +1.27157997385E+002, +0.00000000000E+000
+8.15089812500E+008, +9.34537486073E+000, +0.00000000000E+000
+8.20089750000E+008, -9.99412379365E+001, +0.00000000000E+000
+8.25089687500E+008, +1.56434052586E+002, +0.00000000000E+000
+8.30089625000E+008, +5.23373474231E+001, +0.00000000000E+000
+8.35089562500E+008, -5.66712010426E+001, +0.00000000000E+000
+8.40089500000E+008, -1.70151237024E+002, +0.00000000000E+000
+8.45089437500E+008, +7.81467372760E+001, +0.00000000000E+000
+8.50089375000E+008, -2.70266652745E+001, +0.00000000000E+000
+8.55089312500E+008, -1.26555495366E+002, +0.00000000000E+000
+8.60089250000E+008, +1.25207693965E+002, +0.00000000000E+000
+8.65089187500E+008, +1.10476563239E+001, +0.00000000000E+000
+8.70089125000E+008, -9.65507256071E+001, +0.00000000000E+000
+8.75089062500E+008, +1.56755733551E+002, +0.00000000000E+000
+8.80089000000E+008, +4.97450089923E+001, +0.00000000000E+000
+8.85088937500E+008, -5.54100362315E+001, +0.00000000000E+000
+8.90088875000E+008, -1.59204194947E+002, +0.00000000000E+000
+8.95088812500E+008, +8.57978370813E+001, +0.00000000000E+000
+9.00088750000E+008, -2.70441543466E+001, +0.00000000000E+000
+9.05088687500E+008, -1.26566616726E+002, +0.00000000000E+000
+9.10088625000E+008, +1.31192908197E+002, +0.00000000000E+000
+9.15088562500E+008, +2.07891081814E+001, +0.00000000000E+000
+9.20088500000E+008, -9.37748814502E+001, +0.00000000000E+000
+9.25088437500E+008, +1.54858865099E+002, +0.00000000000E+000
+9.30088375000E+008, +5.15908488409E+001, +0.00000000000E+000
+9.35088312500E+008, -5.14431821013E+001, +0.00000000000E+000
+9.40088250000E+008, -1.56316786483E+002, +0.00000000000E+000
+9.45088187500E+008, +8.75478070059E+001, +0.00000000000E+000
+9.50088125000E+008, -2.69670835079E+001, +0.00000000000E+000
+9.55088062500E+008, -1.30076259038E+002, +0.00000000000E+000
+9.60088000000E+008, +1.27070768816E+002, +0.00000000000E+000
+9.65087937500E+008, +2.06175613365E+001, +0.00000000000E+000
+9.70087875000E+008, -9.09365255626E+001, +0.00000000000E+000
+9.75087812500E+008, +1.57581766228E+002, +0.00000000000E+000
+9.80087750000E+008, +4.57393026817E+001, +0.00000000000E+000
+9.85087687500E+008, -5.81180183015E+001, +0.00000000000E+000
+9.90087625000E+008, -1.59436914009E+002, +0.00000000000E+000
+9.95087562500E+008, +8.96801193552E+001, +0.00000000000E+000
+1.00008750000E+009, -2.47565036947E+001, +0.00000000000E+000
+1.00508743750E+009, -1.32695652389E+002, +0.00000000000E+000
+1.01008737500E+009, +1.23245205998E+002, +0.00000000000E+000
+1.01508731250E+009, +1.85991482218E+001, +0.00000000000E+000
+1.02008725000E+009, -8.57738508597E+001, +0.00000000000E+000
+1.02508718750E+009, +1.59773810420E+002, +0.00000000000E+000
+1.03008712500E+009, +4.54379851833E+001, +0.00000000000E+000
+1.03508706250E+009, -5.92589205221E+001, +0.00000000000E+000
+1.04008700000E+009, -1.58773256350E+002, +0.00000000000E+000
+1.04508693750E+009, +9.70906687984E+001, +0.00000000000E+000
+1.05008687500E+009, -1.79228147237E+001, +0.00000000000E+000
+1.05508681250E+009, -1.30033951431E+002, +0.00000000000E+000
+1.06008675000E+009, +1.23286530899E+002, +0.00000000000E+000
+1.06508668750E+009, +1.81798712699E+001, +0.00000000000E+000
+1.07008662500E+009, -8.51871478446E+001, +0.00000000000E+000
+1.07508656250E+009, +1.67933098940E+002, +0.00000000000E+000
+1.08008650000E+009, +5.01586914724E+001, +0.00000000000E+000
+1.08508643750E+009, -5.80750929710E+001, +0.00000000000E+000
+1.09008637500E+009, -1.62445243098E+002, +0.00000000000E+000
+1.09508631250E+009, +9.59691066213E+001, +0.00000000000E+000
+1.10008625000E+009, -1.24442817605E+001, +0.00000000000E+000
+1.10508618750E+009, -1.24630872666E+002, +0.00000000000E+000
+1.11008612500E+009, +1.20825394774E+002, +0.00000000000E+000
+1.11508606250E+009, +1.09691211097E+001, +0.00000000000E+000
+1.12008600000E+009, -8.72322192656E+001, +0.00000000000E+000
+1.12508593750E+009, +1.69999529146E+002, +0.00000000000E+000
+1.13008587500E+009, +5.47544410201E+001, +0.00000000000E+000
+1.13508581250E+009, -6.18168233915E+001, +0.00000000000E+000
+1.14008575000E+009, -1.66821632975E+002, +0.00000000000E+000
+1.14508568750E+009, +9.16560918752E+001, +0.00000000000E+000
+1.15008562500E+009, -1.42560710648E+001, +0.00000000000E+000
+1.15508556250E+009, -1.21955203877E+002, +0.00000000000E+000
+1.16008550000E+009, +1.24390545595E+002, +0.00000000000E+000
+1.16508543750E+009, +1.10107912900E+001, +0.00000000000E+000
+1.17008537500E+009, -9.15102014739E+001, +0.00000000000E+000
+1.17508531250E+009, +1.68339756773E+002, +0.00000000000E+000
+1.18008525000E+009, +6.01790452577E+001, +0.00000000000E+000
+1.18508518750E+009, -5.31910263960E+001, +0.00000000000E+000
+1.19008512500E+009, -1.65269161162E+002, +0.00000000000E+000
+1.19508506250E+009, +8.73457667320E+001, +0.00000000000E+000
+1.20008500000E+009, -1.60817510191E+001, +0.00000000000E+000
+1.20508493750E+009, -1.16845359586E+002, +0.00000000000E+000
+1.21008487500E+009, +1.31153990238E+002, +0.00000000000E+000
+1.21508481250E+009, +1.45021927870E+001, +0.00000000000E+000
+1.22008475000E+009, -9.33026307671E+001, +0.00000000000E+000
+1.22508468750E+009, +1.65235996812E+002, +0.00000000000E+000
+1.23008462500E+009, +6.26873110480E+001, +0.00000000000E+000
+1.23508456250E+009, -4.61533691590E+001, +0.00000000000E+000
+1.24008450000E+009, -1.60873457963E+002, +0.00000000000E+000
+1.24508443750E+009, +8.38624264587E+001, +0.00000000000E+000
+1.25008437500E+009, -1.81139585442E+001, +0.00000000000E+000
+1.25508431250E+009, -1.17778977268E+002, +0.00000000000E+000
+1.26008425000E+009, +1.34072237097E+002, +0.00000000000E+000
+1.26508418750E+009, +1.60692003108E+001, +0.00000000000E+000
+1.27008412500E+009, -9.42085829847E+001, +0.00000000000E+000
+1.27508406250E+009, +1.61858411389E+002, +0.00000000000E+000
+1.28008400000E+009, +5.88171506799E+001, +0.00000000000E+000
+1.28508393750E+009, -4.98267961507E+001, +0.00000000000E+000
+1.29008387500E+009, -1.55785090819E+002, +0.00000000000E+000
+1.29508381250E+009, +8.69438262357E+001, +0.00000000000E+000
+1.30008375000E+009, -2.54079620843E+001, +0.00000000000E+000
+1.30508368750E+009, -1.25404639002E+002, +0.00000000000E+000
+1.31008362500E+009, +1.33913134901E+002, +0.00000000000E+000
+1.31508356250E+009, +2.56779159434E+001, +0.00000000000E+000
+1.32008350000E+009, -9.13577720437E+001, +0.00000000000E+000
+1.32508343750E+009, +1.59978968343E+002, +0.00000000000E+000
+1.33008337500E+009, +5.46104247988E+001, +0.00000000000E+000
+1.33508331250E+009, -4.66329275649E+001, +0.00000000000E+000
+1.34008325000E+009, -1.50353743962E+002, +0.00000000000E+000
+1.34508318750E+009, +9.21092305071E+001, +0.00000000000E+000
+1.35008312500E+009, -2.21710771305E+001, +0.00000000000E+000
+1.35508306250E+009, -1.23972018511E+002, +0.00000000000E+000
+1.36008300000E+009, +1.33193089766E+002, +0.00000000000E+000
+1.36508293750E+009, +2.49914823156E+001, +0.00000000000E+000
+1.37008287500E+009, -8.60517254196E+001, +0.00000000000E+000
+1.37508281250E+009, +1.62808466054E+002, +0.00000000000E+000
+1.38008275000E+009, +5.20689864577E+001, +0.00000000000E+000
+1.38508268750E+009, -5.26563373168E+001, +0.00000000000E+000
+1.39008262500E+009, -1.49754081192E+002, +0.00000000000E+000
+1.39508256250E+009, +9.55271026249E+001, +0.00000000000E+000
+1.40008250000E+009, -1.64827319731E+001, +0.00000000000E+000
+1.40508243750E+009, -1.28749962741E+002, +0.00000000000E+000
+1.41008237500E+009, +1.26604600525E+002, +0.00000000000E+000
+1.41508231250E+009, +2.44960792127E+001, +0.00000000000E+000
+1.42008225000E+009, -8.08811372873E+001, +0.00000000000E+000
+1.42508218750E+009, +1.65537941934E+002, +0.00000000000E+000
+1.43008212500E+009, +4.77135181368E+001, +0.00000000000E+000
+1.43508206250E+009, -5.65902879161E+001, +0.00000000000E+000
+1.44008200000E+009, -1.54764322894E+002, +0.00000000000E+000
+1.44508193750E+009, +1.01518305410E+002, +0.00000000000E+000
+1.45008187500E+009, -1.36973412330E+001, +0.00000000000E+000
+1.45508181250E+009, -1.26659334440E+002, +0.00000000000E+000
+1.46008175000E+009, +1.27392421480E+002, +0.00000000000E+000
+1.46508168750E+009, +2.24434901082E+001, +0.00000000000E+000
+1.47008162500E+009, -7.94882560397E+001, +0.00000000000E+000
+1.47508156250E+009, +1.73769475873E+002, +0.00000000000E+000
+1.48008150000E+009, +5.79174802452E+001, +0.00000000000E+000
+1.48508143750E+009, -5.06715009916E+001, +0.00000000000E+000
+1.49008137500E+009, -1.45221952166E+002, +0.00000000000E+000
+1.49508131250E+009, +1.01698173484E+002, +0.00000000000E+000
+1.50008125000E+009, -5.86969395429E+000, +0.00000000000E+000
+1.50508118750E+009, -1.16874083564E+002, +0.00000000000E+000
+1.51008112500E+009, +1.27753077967E+002, +0.00000000000E+000
+1.51508106250E+009, +1.68238134755E+001, +0.00000000000E+000
+1.52008100000E+009, -8.11991366333E+001, +0.00000000000E+000
+1.52508093750E+009, +1.77534932455E+002, +0.00000000000E+000
+1.53008087500E+009, +6.35059736260E+001, +0.00000000000E+000
+1.53508081250E+009, -5.56616402250E+001, +0.00000000000E+000
+1.54008075000E+009, -1.63373196552E+002, +0.00000000000E+000
+1.54508068750E+009, +9.66876091850E+001, +0.00000000000E+000
+1.55008062500E+009, -8.31947639328E+000, +0.00000000000E+000
+1.55508056250E+009, -1.12525268479E+002, +0.00000000000E+000
+1.56008050000E+009, +1.28108367673E+002, +0.00000000000E+000
+1.56508043750E+009, +1.50907022142E+001, +0.00000000000E+000
+1.57008037500E+009, -8.78687379471E+001, +0.00000000000E+000
+1.57508031250E+009, +1.71358329378E+002, +0.00000000000E+000
+1.58008025000E+009, +6.29760830481E+001, +0.00000000000E+000
+1.58508018750E+009, -4.95511895077E+001, +0.00000000000E+000
+1.59008012500E+009, -1.61221280330E+002, +0.00000000000E+000
+1.59508006250E+009, +8.87010077604E+001, +0.00000000000E+000
+1.60008000000E+009, -1.46026533812E+001, +0.00000000000E+000
+1.60507993750E+009, -1.10725140169E+002, +0.00000000000E+000
+1.61007987500E+009, +1.40211592087E+002, +0.00000000000E+000
+1.61507981250E+009, +1.75475903602E+001, +0.00000000000E+000
+1.62007975000E+009, -9.27740244435E+001, +0.00000000000E+000
+1.62507968750E+009, +1.70347540173E+002, +0.00000000000E+000
+1.63007962500E+009, +6.99800162340E+001, +0.00000000000E+000
+1.63507956250E+009, -4.12513010206E+001, +0.00000000000E+000
+1.64007950000E+009, -1.54137204045E+002, +0.00000000000E+000
+1.64507943750E+009, +8.94285964160E+001, +0.00000000000E+000
+1.65007937500E+009, -1.54124481000E+001, +0.00000000000E+000
+1.65507931250E+009, -1.11111916474E+002, +0.00000000000E+000
+1.66007925000E+009, +1.45115456609E+002, +0.00000000000E+000
+1.66507918750E+009, +2.66172137720E+001, +0.00000000000E+000
+1.67007912500E+009, -9.01318279207E+001, +0.00000000000E+000
+1.67507906250E+009, +1.64824807200E+002, +0.00000000000E+000
+1.68007900000E+009, +6.13631010814E+001, +0.00000000000E+000
+1.68507893750E+009, -4.32855272198E+001, +0.00000000000E+000
+1.69007887500E+009, -1.46889406231E+002, +0.00000000000E+000
+1.69507881250E+009, +9.08226451114E+001, +0.00000000000E+000
+1.70007875000E+009, -2.36834694806E+001, +0.00000000000E+000
+1.70507868750E+009, -1.24154803545E+002, +0.00000000000E+000
+1.71007862500E+009, +1.40625082137E+002, +0.00000000000E+000
+1.71507856250E+009, +3.10680286007E+001, +0.00000000000E+000
+1.72007850000E+009, -8.91619524398E+001, +0.00000000000E+000
+1.72507843750E+009, +1.55346132929E+002, +0.00000000000E+000
+1.73007837500E+009, +5.39090082172E+001, +0.00000000000E+000
+1.73507831250E+009, -4.13886348430E+001, +0.00000000000E+000
+1.74007825000E+009, -1.43408251853E+002, +0.00000000000E+000
+1.74507818750E+009, +9.94676677738E+001, +0.00000000000E+000
+1.75007812500E+009, -2.23076316426E+001, +0.00000000000E+000
+1.75507806250E+009, -1.26150149141E+002, +0.00000000000E+000
+1.76007800000E+009, +1.39686347187E+002, +0.00000000000E+000
+1.76507793750E+009, +3.42920310338E+001, +0.00000000000E+000
+1.77007787500E+009, -7.88614131939E+001, +0.00000000000E+000
+1.77507781250E+009, +1.67573301300E+002, +0.00000000000E+000
+1.78007775000E+009, +5.43765924118E+001, +0.00000000000E+000
+1.78507768750E+009, -4.79225530431E+001, +0.00000000000E+000
+1.79007762500E+009, -1.44746317569E+002, +0.00000000000E+000
+1.79507756250E+009, +1.12459684856E+002, +0.00000000000E+000
+1.80007750000E+009, -9.01532331190E+000, +0.00000000000E+000
+1.80507743750E+009, -1.25539594505E+002, +0.00000000000E+000
+1.81007737500E+009, +1.30594207400E+002, +0.00000000000E+000
+1.81507731250E+009, +3.00653557371E+001, +0.00000000000E+000
+1.82007725000E+009, -7.03636852210E+001, +0.00000000000E+000
+1.82507718750E+009, +1.77336151845E+002, +0.00000000000E+000
+1.83007712500E+009, +4.72878636208E+001, +0.00000000000E+000
+1.83507706250E+009, -5.66345137126E+001, +0.00000000000E+000
+1.84007700000E+009, -1.49416613848E+002, +0.00000000000E+000
+1.84507693750E+009, +1.08648329621E+002, +0.00000000000E+000
+1.85007687500E+009, -1.26674438727E+001, +0.00000000000E+000
+1.85507681250E+009, -1.28145367091E+002, +0.00000000000E+000
+1.86007675000E+009, +1.22532539284E+002, +0.00000000000E+000
+1.86507668750E+009, +1.76386373741E+001, +0.00000000000E+000
+1.87007662500E+009, -7.92608697159E+001, +0.00000000000E+000
+1.87507656250E+009, -1.78959076580E+002, +0.00000000000E+000
+1.88007650000E+009, +5.33678484180E+001, +0.00000000000E+000
+1.88507643750E+009, -6.29946974547E+001, +0.00000000000E+000
+1.89007637500E+009, -1.59985096623E+002, +0.00000000000E+000
+1.89507631250E+009, +1.01830787966E+002, +0.00000000000E+000
+1.90007625000E+009, -3.18108921966E+000, +0.00000000000E+000
+1.90507618750E+009, -1.13585835242E+002, +0.00000000000E+000
+1.91007612500E+009, +1.22855566067E+002, +0.00000000000E+000
+1.91507606250E+009, +1.00843123997E+001, +0.00000000000E+000
+1.92007600000E+009, -8.10330152317E+001, +0.00000000000E+000
+1.92507593750E+009, -1.71677249242E+002, +0.00000000000E+000
+1.93007587500E+009, +7.45420505492E+001, +0.00000000000E+000
+1.93507581250E+009, -5.89127327272E+001, +0.00000000000E+000
+1.94007575000E+009, -1.63098279764E+002, +0.00000000000E+000
+1.94507568750E+009, +9.75351208948E+001, +0.00000000000E+000
+1.95007562500E+009, -5.39371106910E-001, +0.00000000000E+000
+1.95507556250E+009, -9.99848950056E+001, +0.00000000000E+000
+1.96007550000E+009, +1.34024607388E+002, +0.00000000000E+000
+1.96507543750E+009, +9.52284323944E+000, +0.00000000000E+000
+1.97007537500E+009, -8.69450078129E+001, +0.00000000000E+000
+1.97507531250E+009, -1.79723582412E+002, +0.00000000000E+000
+1.98007525000E+009, +7.59927946098E+001, +0.00000000000E+000
+1.98507518750E+009, -4.51744105826E+001, +0.00000000000E+000
+1.99007512500E+009, -1.69125025458E+002, +0.00000000000E+000
+1.99507506250E+009, +8.14461071991E+001, +0.00000000000E+000
+2.00007500000E+009, -1.58697580304E+001, +0.00000000000E+000
+2.00507493750E+009, -1.06420597294E+002, +0.00000000000E+000
+2.01007487500E+009, +1.42579788522E+002, +0.00000000000E+000
+2.01507481250E+009, +9.98817067380E-001, +0.00000000000E+000
+2.02007475000E+009, -1.04154092969E+002, +0.00000000000E+000
+2.02507468750E+009, +1.66505271278E+002, +0.00000000000E+000
+2.03007462500E+009, +6.91627332386E+001, +0.00000000000E+000
+2.03507456250E+009, -4.26388200232E+001, +0.00000000000E+000
+2.04007450000E+009, -1.65730129822E+002, +0.00000000000E+000
+2.04507443750E+009, +7.15863244868E+001, +0.00000000000E+000
+2.05007437500E+009, -2.53200800584E+001, +0.00000000000E+000
+2.05507431250E+009, -1.11778492282E+002, +0.00000000000E+000
+2.06007425000E+009, +1.52016075175E+002, +0.00000000000E+000
+2.06507418750E+009, +2.03802890782E+001, +0.00000000000E+000
+2.07007412500E+009, -1.00490148891E+002, +0.00000000000E+000
+2.07507406250E+009, +1.62342237927E+002, +0.00000000000E+000
+2.08007400000E+009, +6.21317528589E+001, +0.00000000000E+000
+2.08507393750E+009, -3.47737727308E+001, +0.00000000000E+000
+2.09007387500E+009, -1.38360811620E+002, +0.00000000000E+000
+2.09507381250E+009, +9.17272705531E+001, +0.00000000000E+000
+2.10007375000E+009, -3.01373835579E+001, +0.00000000000E+000
