"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+2.08507393750E+009, -1.08494594227E+001, +0.00000000000E+000
+2.09007387500E+009, -9.45164041458E+000, +0.00000000000E+000
+2.09507381250E+009, -9.46180352638E+000, +0.00000000000E+000
+2.10007375000E+009, -1.16714039861E+001, +0.00000000000E+000
+2.10507368750E+009, -1.45571708947E+001, +0.00000000000E+000
+2.11007362500E+009, -1.08236139106E+001, +0.00000000000E+000
+2.11507356250E+009, -9.09503977452E+000, +0.00000000000E+000
+2.12007350000E+009, -9.51151105053E+000, +0.00000000000E+000
+2.12507343750E+009, -1.14946608180E+001, +0.00000000000E+000
+2.13007337500E+009, -1.36146191911E+001, +0.00000000000E+000
+2.13507331250E+009, -1.24590411898E+001, +0.00000000000E+000
+2.14007325000E+009, -9.98046186677E+000, +0.00000000000E+000
+2.14507318750E+009, -9.10262145024E+000, +0.00000000000E+000
+2.15007312500E+009, -1.02902627124E+001, +0.00000000000E+000
+2.15507306250E+009, -1.39868819684E+001, +0.00000000000E+000
+2.16007300000E+009, -1.31674343283E+001, +0.00000000000E+000
+2.16507293750E+009, -1.05054173585E+001, +0.00000000000E+000
+2.17007287500E+009, -9.64915006171E+000, +0.00000000000E+000
+2.17507281250E+009, -1.00518462835E+001, +0.00000000000E+000
+2.18007275000E+009, -1.18352208771E+001, +0.00000000000E+000
+2.18507268750E+009, -1.48290006722E+001, +0.00000000000E+000
+2.19007262500E+009, -1.19856343315E+001, +0.00000000000E+000
+2.19507256250E+009, -9.33077573897E+000, +0.00000000000E+000
+2.20007250000E+009, -9.36466170344E+000, +0.00000000000E+000
+2.20507243750E+009, -1.20822366711E+001, +0.00000000000E+000
+2.21007237500E+009, -1.46457575820E+001, +0.00000000000E+000
+2.21507231250E+009, -1.26298623506E+001, +0.00000000000E+000
+2.22007225000E+009, -1.01113122822E+001, +0.00000000000E+000
+2.22507218750E+009, -9.27277081608E+000, +0.00000000000E+000
+2.23007212500E+009, -1.04295900463E+001, +0.00000000000E+000
+2.23507206250E+009, -1.45949689534E+001, +0.00000000000E+000
+2.24007200000E+009, -1.32672058122E+001, +0.00000000000E+000
+2.24507193750E+009, -9.74813832391E+000, +0.00000000000E+000
+2.25007187500E+009, -9.12423626505E+000, +0.00000000000E+000
+2.25507181250E+009, -1.08060917350E+001, +0.00000000000E+000
+2.26007175000E+009, -1.33374017563E+001, +0.00000000000E+000
+2.26507168750E+009, -1.43144247435E+001, +0.00000000000E+000
+2.27007162500E+009, -1.16968780975E+001, +0.00000000000E+000
+2.27507156250E+009, -9.51213808333E+000, +0.00000000000E+000
+2.28007150000E+009, -9.30939276830E+000, +0.00000000000E+000
+2.28507143750E+009, -1.22054141878E+001, +0.00000000000E+000
+2.29007137500E+009, -1.55152069463E+001, +0.00000000000E+000
+2.29507131250E+009, -1.17797115971E+001, +0.00000000000E+000
+2.30007125000E+009, -9.88254100024E+000, +0.00000000000E+000
+2.30507118750E+009, -9.96975337498E+000, +0.00000000000E+000
+2.31007112500E+009, -1.08584608787E+001, +0.00000000000E+000
+2.31507106250E+009, -1.36684087278E+001, +0.00000000000E+000
+2.32007100000E+009, -1.55167405249E+001, +0.00000000000E+000
+2.32507093750E+009, -1.06014117452E+001, +0.00000000000E+000
+2.33007087500E+009, -8.80285547159E+000, +0.00000000000E+000
+2.33507081250E+009, -1.00506756453E+001, +0.00000000000E+000
+2.34007075000E+009, -1.47439247335E+001, +0.00000000000E+000
+2.34507068750E+009, -1.41234266510E+001, +0.00000000000E+000
+2.35007062500E+009, -1.09266677361E+001, +0.00000000000E+000
+2.35507056250E+009, -1.01090250254E+001, +0.00000000000E+000
+2.36007050000E+009, -1.00760565590E+001, +0.00000000000E+000
+2.36507043750E+009, -1.21290622687E+001, +0.00000000000E+000
+2.37007037500E+009, -1.70169206489E+001, +0.00000000000E+000
+2.37507031250E+009, -1.25233052848E+001, +0.00000000000E+000
+2.38007025000E+009, -9.32707418459E+000, +0.00000000000E+000
+2.38507018750E+009, -9.81442330235E+000, +0.00000000000E+000
+2.39007012500E+009, -1.24545859608E+001, +0.00000000000E+000
+2.39507006250E+009, -1.47992940493E+001, +0.00000000000E+000
+2.40007000000E+009, -1.35743349333E+001, +0.00000000000E+000
+2.40506993750E+009, -1.07735533286E+001, +0.00000000000E+000
+2.41006987500E+009, -9.19480511913E+000, +0.00000000000E+000
+2.41506981250E+009, -1.00173411940E+001, +0.00000000000E+000
+2.42006975000E+009, -1.57090205282E+001, +0.00000000000E+000
+2.42506968750E+009, -1.47466831011E+001, +0.00000000000E+000
+2.43006962500E+009, -1.01382958814E+001, +0.00000000000E+000
+2.43506956250E+009, -9.48904982925E+000, +0.00000000000E+000
+2.44006950000E+009, -1.10848208081E+001, +0.00000000000E+000
+2.44506943750E+009, -1.32625650596E+001, +0.00000000000E+000
+2.45006937500E+009, -1.55830468944E+001, +0.00000000000E+000
+2.45506931250E+009, -1.26244801293E+001, +0.00000000000E+000
+2.46006925000E+009, -9.66836224313E+000, +0.00000000000E+000
+2.46506918750E+009, -9.24033509993E+000, +0.00000000000E+000
+2.47006912500E+009, -1.25329648844E+001, +0.00000000000E+000
+2.47506906250E+009, -1.73462282176E+001, +0.00000000000E+000
+2.48006900000E+009, -1.24627294661E+001, +0.00000000000E+000
+2.48506893750E+009, -1.04472479863E+001, +0.00000000000E+000
+2.49006887500E+009, -1.01092731445E+001, +0.00000000000E+000
+2.49506881250E+009, -1.08278340344E+001, +0.00000000000E+000
+2.50006875000E+009, -1.41622792225E+001, +0.00000000000E+000
+2.50506868750E+009, -1.74011000693E+001, +0.00000000000E+000
+2.51006862500E+009, -1.04520623985E+001, +0.00000000000E+000
+2.51506856250E+009, -8.81033645203E+000, +0.00000000000E+000
+2.52006850000E+009, -1.08255031966E+001, +0.00000000000E+000
+2.52506843750E+009, -1.58409456941E+001, +0.00000000000E+000
+2.53006837500E+009, -1.48602113742E+001, +0.00000000000E+000
+2.53506831250E+009, -1.20061782713E+001, +0.00000000000E+000
+2.54006825000E+009, -1.02046447818E+001, +0.00000000000E+000
+2.54506818750E+009, -9.88728194721E+000, +0.00000000000E+000
+2.55006812500E+009, -1.26075150933E+001, +0.00000000000E+000
+2.55506806250E+009, -1.98788893883E+001, +0.00000000000E+000
+2.56006800000E+009, -1.13691279332E+001, +0.00000000000E+000
+2.56506793750E+009, -9.16675888247E+000, +0.00000000000E+000
+2.57006787500E+009, -1.03435258922E+001, +0.00000000000E+000
+2.57506781250E+009, -1.35116451637E+001, +0.00000000000E+000
+2.58006775000E+009, -1.48156989390E+001, +0.00000000000E+000
+2.58506768750E+009, -1.48699604110E+001, +0.00000000000E+000
+2.59006762500E+009, -1.15250033129E+001, +0.00000000000E+000
+2.59506756250E+009, -9.41656865695E+000, +0.00000000000E+000
+2.60006750000E+009, -1.02623055256E+001, +0.00000000000E+000
+2.60506743750E+009, -1.64865303246E+001, +0.00000000000E+000
+2.61006737500E+009, -1.60683875908E+001, +0.00000000000E+000
+2.61506731250E+009, -1.10670459482E+001, +0.00000000000E+000
+2.62006725000E+009, -1.02284849213E+001, +0.00000000000E+000
+2.62506718750E+009, -1.07896164651E+001, +0.00000000000E+000
+2.63006712500E+009, -1.25409038027E+001, +0.00000000000E+000
+2.63506706250E+009, -1.81742074356E+001, +0.00000000000E+000
+2.64006700000E+009, -1.35946573430E+001, +0.00000000000E+000
+2.64506693750E+009, -9.44905545953E+000, +0.00000000000E+000
+2.65006687500E+009, -9.24789063410E+000, +0.00000000000E+000
+2.65506681250E+009, -1.36698843208E+001, +0.00000000000E+000
+2.66006675000E+009, -1.74356693069E+001, +0.00000000000E+000
+2.66506668750E+009, -1.27485835325E+001, +0.00000000000E+000
+2.67006662500E+009, -1.13900368889E+001, +0.00000000000E+000
+2.67506656250E+009, -1.07325969000E+001, +0.00000000000E+000
+2.68006650000E+009, -1.11413332615E+001, +0.00000000000E+000
+2.68506643750E+009, -1.62262029893E+001, +0.00000000000E+000
+2.69006637500E+009, -1.59215219523E+001, +0.00000000000E+000
+2.69506631250E+009, -1.01312803639E+001, +0.00000000000E+000
+2.70006625000E+009, -9.34040688601E+000, +0.00000000000E+000
+2.70506618750E+009, -1.21503537028E+001, +0.00000000000E+000
+2.71006612500E+009, -1.52993014488E+001, +0.00000000000E+000
+2.71506606250E+009, -1.51331323449E+001, +0.00000000000E+000
+2.72006600000E+009, -1.34643204712E+001, +0.00000000000E+000
+2.72506593750E+009, -1.04451222942E+001, +0.00000000000E+000
+2.73006587500E+009, -9.44994725785E+000, +0.00000000000E+000
+2.73506581250E+009, -1.28029348899E+001, +0.00000000000E+000
+2.74006575000E+009, -2.15054578069E+001, +0.00000000000E+000
+2.74506568750E+009, -1.16252717015E+001, +0.00000000000E+000
+2.75006562500E+009, -9.63673355480E+000, +0.00000000000E+000
+2.75506556250E+009, -1.11097642095E+001, +0.00000000000E+000
+2.76006550000E+009, -1.35141123363E+001, +0.00000000000E+000
+2.76506543750E+009, -1.53674994575E+001, +0.00000000000E+000
+2.77006537500E+009, -1.64134402952E+001, +0.00000000000E+000
+2.77506531250E+009, -1.15358820340E+001, +0.00000000000E+000
+2.78006525000E+009, -9.22271794721E+000, +0.00000000000E+000
+2.78506518750E+009, -1.06608941814E+001, +0.00000000000E+000
+2.79006512500E+009, -1.88665229894E+001, +0.00000000000E+000
+2.79506506250E+009, -1.46901403301E+001, +0.00000000000E+000
+2.80006500000E+009, -1.12689782970E+001, +0.00000000000E+000
+2.80506493750E+009, -1.13276693720E+001, +0.00000000000E+000
+2.81006487500E+009, -1.16026216308E+001, +0.00000000000E+000
+2.81506481250E+009, -1.27280165749E+001, +0.00000000000E+000
+2.82006475000E+009, -2.05151623610E+001, +0.00000000000E+000
+2.82506468750E+009, -1.25364098735E+001, +0.00000000000E+000
+2.83006462500E+009, -9.01611834459E+000, +0.00000000000E+000
+2.83506456250E+009, -1.00070663282E+001, +0.00000000000E+000
+2.84006450000E+009, -1.60287298367E+001, +0.00000000000E+000
+2.84506443750E+009, -1.64075244212E+001, +0.00000000000E+000
+2.85006437500E+009, -1.22541746297E+001, +0.00000000000E+000
+2.85506431250E+009, -1.16370061726E+001, +0.00000000000E+000
+2.86006425000E+009, -1.10386033758E+001, +0.00000000000E+000
+2.86506418750E+009, -1.17343387190E+001, +0.00000000000E+000
+2.87006412500E+009, -2.03025840869E+001, +0.00000000000E+000
+2.87506406250E+009, -1.44587983923E+001, +0.00000000000E+000
+2.88006400000E+009, -9.68138166431E+000, +0.00000000000E+000
+2.88506393750E+009, -1.00981315455E+001, +0.00000000000E+000
+2.89006387500E+009, -1.42775594993E+001, +0.00000000000E+000
+2.89506381250E+009, -1.58096799193E+001, +0.00000000000E+000
+2.90006375000E+009, -1.52467961948E+001, +0.00000000000E+000
+2.90506368750E+009, -1.45695961644E+001, +0.00000000000E+000
+2.91006362500E+009, -1.04677721225E+001, +0.00000000000E+000
+2.91506356250E+009, -9.72930476314E+000, +0.00000000000E+000
+2.92006350000E+009, -1.40127921811E+001, +0.00000000000E+000
+2.92506343750E+009, -2.03226039519E+001, +0.00000000000E+000
+2.93006337500E+009, -1.12419701926E+001, +0.00000000000E+000
+2.93506331250E+009, -1.01756374962E+001, +0.00000000000E+000
+2.94006325000E+009, -1.22292750223E+001, +0.00000000000E+000
+2.94506318750E+009, -1.39436655108E+001, +0.00000000000E+000
+2.95006312500E+009, -1.57580158239E+001, +0.00000000000E+000
+2.95506306250E+009, -1.70886665712E+001, +0.00000000000E+000
+2.96006300000E+009, -1.08989577049E+001, +0.00000000000E+000
+2.96506293750E+009, -9.14553503545E+000, +0.00000000000E+000
+2.97006287500E+009, -1.26554034779E+001, +0.00000000000E+000
+2.97506281250E+009, -2.16493696804E+001, +0.00000000000E+000
+2.98006275000E+009, -1.27585506528E+001, +0.00000000000E+000
+2.98506268750E+009, -1.16468518743E+001, +0.00000000000E+000
+2.99006262500E+009, -1.24667303174E+001, +0.00000000000E+000
+2.99506256250E+009, -1.19507747321E+001, +0.00000000000E+000
+3.00006250000E+009, -1.42466472319E+001, +0.00000000000E+000
+3.00506243750E+009, -2.22277463698E+001, +0.00000000000E+000
+3.01006237500E+009, -1.15440089241E+001, +0.00000000000E+000
+3.01506231250E+009, -9.09652455134E+000, +0.00000000000E+000
+3.02006225000E+009, -1.13232034240E+001, +0.00000000000E+000
+3.02506218750E+009, -1.94490590417E+001, +0.00000000000E+000
+3.03006212500E+009, -1.52057694133E+001, +0.00000000000E+000
+3.03506206250E+009, -1.33879072076E+001, +0.00000000000E+000
+3.04006200000E+009, -1.24484066699E+001, +0.00000000000E+000
+3.04506193750E+009, -1.06611402973E+001, +0.00000000000E+000
+3.05006187500E+009, -1.18234763570E+001, +0.00000000000E+000
+3.05506181250E+009, -2.41999459180E+001, +0.00000000000E+000
+3.06006175000E+009, -1.31977663714E+001, +0.00000000000E+000
+3.06506168750E+009, -9.40946208098E+000, +0.00000000000E+000
+3.07006162500E+009, -1.07628396887E+001, +0.00000000000E+000
+3.07506156250E+009, -1.55958662998E+001, +0.00000000000E+000
+3.08006150000E+009, -1.60556487746E+001, +0.00000000000E+000
+3.08506143750E+009, -1.60055283194E+001, +0.00000000000E+000
+3.09006137500E+009, -1.38458430863E+001, +0.00000000000E+000
+3.09506131250E+009, -1.02811663393E+001, +0.00000000000E+000
+3.10006125000E+009, -1.05576478303E+001, +0.00000000000E+000
+3.10506118750E+009, -1.87030980187E+001, +0.00000000000E+000
+3.11006112500E+009, -1.60618022945E+001, +0.00000000000E+000
+3.11506106250E+009, -1.07333159814E+001, +0.00000000000E+000
+3.12006100000E+009, -1.16623172820E+001, +0.00000000000E+000
+3.12506093750E+009, -1.40023475893E+001, +0.00000000000E+000
+3.13006087500E+009, -1.38231330705E+001, +0.00000000000E+000
+3.13506081250E+009, -1.86196980970E+001, +0.00000000000E+000
+3.14006075000E+009, -1.50050918617E+001, +0.00000000000E+000
+3.14506068750E+009, -9.66259981258E+000, +0.00000000000E+000
+3.15006062500E+009, -9.46538364668E+000, +0.00000000000E+000
+3.15506056250E+009, -1.56428758931E+001, +0.00000000000E+000
+3.16006050000E+009, -1.90530464565E+001, +0.00000000000E+000
+3.16506043750E+009, -1.18112446927E+001, +0.00000000000E+000
+3.17006037500E+009, -1.22039583186E+001, +0.00000000000E+000
+3.17506031250E+009, -1.31192867069E+001, +0.00000000000E+000
+3.18006025000E+009, -1.22966212472E+001, +0.00000000000E+000
+3.18506018750E+009, -1.65960414067E+001, +0.00000000000E+000
+3.19006012500E+009, -1.86053637835E+001, +0.00000000000E+000
+3.19506006250E+009, -1.02167478104E+001, +0.00000000000E+000
+3.20006000000E+009, -9.24993602614E+000, +0.00000000000E+000
+3.20505993750E+009, -1.33118134639E+001, +0.00000000000E+000
+3.21005987500E+009, -2.03828506023E+001, +0.00000000000E+000
+3.21505981250E+009, -1.43880106937E+001, +0.00000000000E+000
+3.22005975000E+009, -1.42264100868E+001, +0.00000000000E+000
+3.22505968750E+009, -1.23627026651E+001, +0.00000000000E+000
+3.23005962500E+009, -1.03155685237E+001, +0.00000000000E+000
+3.23505956250E+009, -1.27012977554E+001, +0.00000000000E+000
+3.24005950000E+009, -3.17854980611E+001, +0.00000000000E+000
+3.24505943750E+009, -1.17499206658E+001, +0.00000000000E+000
+3.25005937500E+009, -9.33449434832E+000, +0.00000000000E+000
+3.25505931250E+009, -1.18485473611E+001, +0.00000000000E+000
+3.26005925000E+009, -1.70652113679E+001, +0.00000000000E+000
+3.26505918750E+009, -1.67675817236E+001, +0.00000000000E+000
+3.27005912500E+009, -1.72521226203E+001, +0.00000000000E+000
+3.27505906250E+009, -1.22903659303E+001, +0.00000000000E+000
+3.28005900000E+009, -9.51030093895E+000, +0.00000000000E+000
+3.28505893750E+009, -1.16780637058E+001, +0.00000000000E+000
+3.29005887500E+009, -3.57502060176E+001, +0.00000000000E+000
+3.29505881250E+009, -1.27995430336E+001, +0.00000000000E+000
+3.30005875000E+009, -1.02985454287E+001, +0.00000000000E+000
+3.30505868750E+009, -1.27079342264E+001, +0.00000000000E+000
+3.31005862500E+009, -1.42471378326E+001, +0.00000000000E+000
+3.31505856250E+009, -1.45754950636E+001, +0.00000000000E+000
+3.32005850000E+009, -2.44460726933E+001, +0.00000000000E+000
+3.32505843750E+009, -1.33034622937E+001, +0.00000000000E+000
+3.33005837500E+009, -8.87826299379E+000, +0.00000000000E+000
+3.33505831250E+009, -9.81355639352E+000, +0.00000000000E+000
+3.34005825000E+009, -1.90484964823E+001, +0.00000000000E+000
+3.34505818750E+009, -1.68991726123E+001, +0.00000000000E+000
+3.35005812500E+009, -1.25331672464E+001, +0.00000000000E+000
+3.35505806250E+009, -1.31255954558E+001, +0.00000000000E+000
+3.36005800000E+009, -1.21270288416E+001, +0.00000000000E+000
+3.36505793750E+009, -1.18705942830E+001, +0.00000000000E+000
+3.37005787500E+009, -2.12410198365E+001, +0.00000000000E+000
+3.37505781250E+009, -1.47302603202E+001, +0.00000000000E+000
+3.38005775000E+009, -8.96541117218E+000, +0.00000000000E+000
+3.38505768750E+009, -9.22869877385E+000, +0.00000000000E+000
+3.39005762500E+009, -1.56096737208E+001, +0.00000000000E+000
+3.39505756250E+009, -2.00501703399E+001, +0.00000000000E+000
+3.40005750000E+009, -1.53749812193E+001, +0.00000000000E+000
+3.40505743750E+009, -1.50142684372E+001, +0.00000000000E+000
+3.41005737500E+009, -1.13800281498E+001, +0.00000000000E+000
+3.41505731250E+009, -1.01099194514E+001, +0.00000000000E+000
+3.42005725000E+009, -1.51931012612E+001, +0.00000000000E+000
+3.42505718750E+009, -1.85927908235E+001, +0.00000000000E+000
+3.43005712500E+009, -1.00543083147E+001, +0.00000000000E+000
+3.43505706250E+009, -9.86242095270E+000, +0.00000000000E+000
+3.44005700000E+009, -1.46933375184E+001, +0.00000000000E+000
+3.44505693750E+009, -1.71927392874E+001, +0.00000000000E+000
+3.45005687500E+009, -1.85726014281E+001, +0.00000000000E+000
+3.45505681250E+009, -1.83304446693E+001, +0.00000000000E+000
+3.46005675000E+009, -1.03199620712E+001, +0.00000000000E+000
+3.46505668750E+009, -8.70619544089E+000, +0.00000000000E+000
+3.47005662500E+009, -1.22319227632E+001, +0.00000000000E+000
+3.47505656250E+009, -2.44310763239E+001, +0.00000000000E+000
+3.48005650000E+009, -1.15527256286E+001, +0.00000000000E+000
+3.48505643750E+009, -1.08279664093E+001, +0.00000000000E+000
+3.49005637500E+009, -1.35828181876E+001, +0.00000000000E+000
+3.49505631250E+009, -1.38347225276E+001, +0.00000000000E+000
+3.50005625000E+009, -1.64627443124E+001, +0.00000000000E+000
+3.50505618750E+009, -2.28045459263E+001, +0.00000000000E+000
+3.51005612500E+009, -1.04409908349E+001, +0.00000000000E+000
+3.51505606250E+009, -8.11573577728E+000, +0.00000000000E+000
+3.52005600000E+009, -1.04800770294E+001, +0.00000000000E+000
+3.52505593750E+009, -2.85185566951E+001, +0.00000000000E+000
+3.53005587500E+009, -1.61542978045E+001, +0.00000000000E+000
+3.53505581250E+009, -1.33221619411E+001, +0.00000000000E+000
+3.54005575000E+009, -1.34497699205E+001, +0.00000000000E+000
+3.54505568750E+009, -1.10707946468E+001, +0.00000000000E+000
+3.55005562500E+009, -1.19758840082E+001, +0.00000000000E+000
+3.55505556250E+009, -2.22509295566E+001, +0.00000000000E+000
+3.56005550000E+009, -1.22137219161E+001, +0.00000000000E+000
+3.56505543750E+009, -8.39381736716E+000, +0.00000000000E+000
+3.57005537500E+009, -1.00262805636E+001, +0.00000000000E+000
+3.57505531250E+009, -1.64737457273E+001, +0.00000000000E+000
+3.58005525000E+009, -2.33205658960E+001, +0.00000000000E+000
+3.58505518750E+009, -2.08177368678E+001, +0.00000000000E+000
+3.59005512500E+009, -1.33049991150E+001, +0.00000000000E+000
+3.59505506250E+009, -9.00515616138E+000, +0.00000000000E+000
+3.60005500000E+009, -9.32322344358E+000, +0.00000000000E+000
+3.60505493750E+009, -1.62456114230E+001, +0.00000000000E+000
+3.61005487500E+009, -1.41798224203E+001, +0.00000000000E+000
+3.61505481250E+009, -1.02228435023E+001, +0.00000000000E+000
+3.62005475000E+009, -1.13929825943E+001, +0.00000000000E+000
+3.62505468750E+009, -1.43120251719E+001, +0.00000000000E+000
+3.63005462500E+009, -1.57720857204E+001, +0.00000000000E+000
+3.63505456250E+009, -2.44725152261E+001, +0.00000000000E+000
+3.64005450000E+009, -1.46479267997E+001, +0.00000000000E+000
+3.64505443750E+009, -8.83204346832E+000, +0.00000000000E+000
+3.65005437500E+009, -8.07494353533E+000, +0.00000000000E+000
+3.65505431250E+009, -1.30087937691E+001, +0.00000000000E+000
+3.66005425000E+009, -2.38319931808E+001, +0.00000000000E+000
+3.66505418750E+009, -1.60288552889E+001, +0.00000000000E+000
+3.67005412500E+009, -1.48758629076E+001, +0.00000000000E+000
+3.67505406250E+009, -1.17760455623E+001, +0.00000000000E+000
+3.68005400000E+009, -1.00917737770E+001, +0.00000000000E+000
+3.68505393750E+009, -1.23823178981E+001, +0.00000000000E+000
+3.69005387500E+009, -1.52375568909E+001, +0.00000000000E+000
+3.69505381250E+009, -1.11642350306E+001, +0.00000000000E+000
+3.70005375000E+009, -9.82611693935E+000, +0.00000000000E+000
+3.70505368750E+009, -1.23113139057E+001, +0.00000000000E+000
+3.71005362500E+009, -1.69754462037E+001, +0.00000000000E+000
+3.71505356250E+009, -1.96597378578E+001, +0.00000000000E+000
+3.72005350000E+009, -2.37125653909E+001, +0.00000000000E+000
+3.72505343750E+009, -1.50801788007E+001, +0.00000000000E+000
+3.73005337500E+009, -1.01651387478E+001, +0.00000000000E+000
+3.73505331250E+009, -1.00418930848E+001, +0.00000000000E+000
+3.74005325000E+009, -1.67746397850E+001, +0.00000000000E+000
+3.74505318750E+009, -2.69683668813E+001, +0.00000000000E+000
+3.75005312500E+009, -1.88669559860E+001, +0.00000000000E+000
+3.75505306250E+009, -2.14915350028E+001, +0.00000000000E+000
+3.76005300000E+009, -1.49385732718E+001, +0.00000000000E+000
+3.76505293750E+009, -1.17882759524E+001, +0.00000000000E+000
+3.77005287500E+009, -1.63880582003E+001, +0.00000000000E+000
+3.77505281250E+009, -2.34108721469E+001, +0.00000000000E+000
+3.78005275000E+009, -1.32223029631E+001, +0.00000000000E+000
+3.78505268750E+009, -1.33226285683E+001, +0.00000000000E+000
+3.79005262500E+009, -2.34640032003E+001, +0.00000000000E+000
+3.79505256250E+009, -1.49735228183E+001, +0.00000000000E+000
+3.80005250000E+009, -1.33883777200E+001, +0.00000000000E+000
+3.80505243750E+009, -2.06376590331E+001, +0.00000000000E+000
+3.81005237500E+009, -1.81055281709E+001, +0.00000000000E+000
+3.81505231250E+009, -1.20259324803E+001, +0.00000000000E+000
+3.82005225000E+009, -1.56993902113E+001, +0.00000000000E+000
+3.82505218750E+009, -2.23790407557E+001, +0.00000000000E+000
+3.83005212500E+009, -1.36984575083E+001, +0.00000000000E+000
+3.83505206250E+009, -1.36545515721E+001, +0.00000000000E+000
+3.84005200000E+009, -2.63449201322E+001, +0.00000000000E+000
+3.84505193750E+009, -1.43504912064E+001, +0.00000000000E+000
+3.85005187500E+009, -1.15456329487E+001, +0.00000000000E+000
+3.85505181250E+009, -1.97514458216E+001, +0.00000000000E+000
+3.86005175000E+009, -1.75272393688E+001, +0.00000000000E+000
+3.86505168750E+009, -1.21659334294E+001, +0.00000000000E+000
+3.87005162500E+009, -1.65408721106E+001, +0.00000000000E+000
+3.87505156250E+009, -1.99430376386E+001, +0.00000000000E+000
+3.88005150000E+009, -1.15964997824E+001, +0.00000000000E+000
+3.88505143750E+009, -1.12563822773E+001, +0.00000000000E+000
+3.89005137500E+009, -2.22815401075E+001, +0.00000000000E+000
+3.89505131250E+009, -1.69226260387E+001, +0.00000000000E+000
+3.90005125000E+009, -1.26532459042E+001, +0.00000000000E+000
+3.90505118750E+009, -1.78238932681E+001, +0.00000000000E+000
+3.91005112500E+009, -1.70296435127E+001, +0.00000000000E+000
+3.91505106250E+009, -1.28990267907E+001, +0.00000000000E+000
+3.92005100000E+009, -1.71663108822E+001, +0.00000000000E+000
+3.92505093750E+009, -1.87218114784E+001, +0.00000000000E+000
+3.93005087500E+009, -1.13452753760E+001, +0.00000000000E+000
+3.93505081250E+009, -1.17812692635E+001, +0.00000000000E+000
+3.94005075000E+009, -2.24161745143E+001, +0.00000000000E+000
+3.94505068750E+009, -1.63813325569E+001, +0.00000000000E+000
+3.95005062500E+009, -1.46011080273E+001, +0.00000000000E+000
+3.95505056250E+009, -2.30110646563E+001, +0.00000000000E+000
+3.96005050000E+009, -1.41817711202E+001, +0.00000000000E+000
+3.96505043750E+009, -1.08672410454E+001, +0.00000000000E+000
+3.97005037500E+009, -1.53143992982E+001, +0.00000000000E+000
+3.97505031250E+009, -2.09127287474E+001, +0.00000000000E+000
+3.98005025000E+009, -1.17165729964E+001, +0.00000000000E+000
+3.98505018750E+009, -1.26093301009E+001, +0.00000000000E+000
+3.99005012500E+009, -1.98685034653E+001, +0.00000000000E+000
+3.99505006250E+009, -1.55698691829E+001, +0.00000000000E+000
+4.00005000000E+009, -1.46716777177E+001, +0.00000000000E+000
+4.00504993750E+009, -2.52776535040E+001, +0.00000000000E+000
+4.01004987500E+009, -1.36722310541E+001, +0.00000000000E+000
+4.01504981250E+009, -1.05030579459E+001, +0.00000000000E+000
+4.02004975000E+009, -1.42350570685E+001, +0.00000000000E+000
+4.02504968750E+009, -2.95888355932E+001, +0.00000000000E+000
+4.03004962500E+009, -1.32491583659E+001, +0.00000000000E+000
+4.03504956250E+009, -1.41559078030E+001, +0.00000000000E+000
+4.04004950000E+009, -2.06239055731E+001, +0.00000000000E+000
+4.04504943750E+009, -1.36084766377E+001, +0.00000000000E+000
+4.05004937500E+009, -1.25220366280E+001, +0.00000000000E+000
+4.05504931250E+009, -2.50882346905E+001, +0.00000000000E+000
+4.06004925000E+009, -1.46496222398E+001, +0.00000000000E+000
+4.06504918750E+009, -1.07863042688E+001, +0.00000000000E+000
+4.07004912500E+009, -1.38850146240E+001, +0.00000000000E+000
+4.07504906250E+009, -2.49646083889E+001, +0.00000000000E+000
+4.08004900000E+009, -1.50532032208E+001, +0.00000000000E+000
+4.08504893750E+009, -1.68850975508E+001, +0.00000000000E+000
+4.09004887500E+009, -2.03805592929E+001, +0.00000000000E+000
+4.09504881250E+009, -1.20166561161E+001, +0.00000000000E+000
+4.10004875000E+009, -1.19462263217E+001, +0.00000000000E+000
+4.10504868750E+009, -2.35395892578E+001, +0.00000000000E+000
+4.11004862500E+009, -1.40746583216E+001, +0.00000000000E+000
+4.11504856250E+009, -1.10754591795E+001, +0.00000000000E+000
+4.12004850000E+009, -1.56722774058E+001, +0.00000000000E+000
+4.12504843750E+009, -2.29141397352E+001, +0.00000000000E+000
+4.13004837500E+009, -1.38345691531E+001, +0.00000000000E+000
+4.13504831250E+009, -1.72689543718E+001, +0.00000000000E+000
+4.14004825000E+009, -2.16675634760E+001, +0.00000000000E+000
+4.14504818750E+009, -1.25477584824E+001, +0.00000000000E+000
+4.15004812500E+009, -1.18145155543E+001, +0.00000000000E+000
+4.15504806250E+009, -2.07468035436E+001, +0.00000000000E+000
+4.16004800000E+009, -1.70626193774E+001, +0.00000000000E+000
+4.16504793750E+009, -1.32315106419E+001, +0.00000000000E+000
+4.17004787500E+009, -1.84225029933E+001, +0.00000000000E+000
+4.17504781250E+009, -1.83125835633E+001, +0.00000000000E+000
+4.18004775000E+009, -1.24085431967E+001, +0.00000000000E+000
+4.18504768750E+009, -1.42605764850E+001, +0.00000000000E+000
+4.19004762500E+009, -3.00783869263E+001, +0.00000000000E+000
+4.19504756250E+009, -1.27621609617E+001, +0.00000000000E+000
