"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+6.45091937500E+008, -5.74358254620E+000, +0.00000000000E+000
+6.50091875000E+008, -5.91055020406E+000, +0.00000000000E+000
+6.55091812500E+008, -6.09557603688E+000, +0.00000000000E+000
+6.60091750000E+008, -5.83709487589E+000, +0.00000000000E+000
+6.65091687500E+008, -5.63675582657E+000, +0.00000000000E+000
+6.70091625000E+008, -5.85049004242E+000, +0.00000000000E+000
+6.75091562500E+008, -6.21557359622E+000, +0.00000000000E+000
+6.80091500000E+008, -6.24015892918E+000, +0.00000000000E+000
+6.85091437500E+008, -6.09727869191E+000, +0.00000000000E+000
+6.90091375000E+008, -5.99324732589E+000, +0.00000000000E+000
+6.95091312500E+008, -5.85660646286E+000, +0.00000000000E+000
+7.00091250000E+008, -6.03781919388E+000, +0.00000000000E+000
+7.05091187500E+008, -6.56992417564E+000, +0.00000000000E+000
+7.10091125000E+008, -6.41150402084E+000, +0.00000000000E+000
+7.15091062500E+008, -5.98138928922E+000, +0.00000000000E+000
+7.20091000000E+008, -5.93913831296E+000, +0.00000000000E+000
+7.25090937500E+008, -6.18917475937E+000, +0.00000000000E+000
+7.30090875000E+008, -6.45724729509E+000, +0.00000000000E+000
+7.35090812500E+008, -6.46742681524E+000, +0.00000000000E+000
+7.40090750000E+008, -6.22527265904E+000, +0.00000000000E+000
+7.45090687500E+008, -5.92781520078E+000, +0.00000000000E+000
+7.50090625000E+008, -6.12757819952E+000, +0.00000000000E+000
+7.55090562500E+008, -6.58508390258E+000, +0.00000000000E+000
+7.60090500000E+008, -6.69178905864E+000, +0.00000000000E+000
+7.65090437500E+008, -6.38426990328E+000, +0.00000000000E+000
+7.70090375000E+008, -6.15256363402E+000, +0.00000000000E+000
+7.75090312500E+008, -6.28256503309E+000, +0.00000000000E+000
+7.80090250000E+008, -6.38774805606E+000, +0.00000000000E+000
+7.85090187500E+008, -6.68533400032E+000, +0.00000000000E+000
+7.90090125000E+008, -6.77108370978E+000, +0.00000000000E+000
+7.95090062500E+008, -6.34972422394E+000, +0.00000000000E+000
+8.00090000000E+008, -6.10505570075E+000, +0.00000000000E+000
+8.05089937500E+008, -6.49176036596E+000, +0.00000000000E+000
+8.10089875000E+008, -6.99527512644E+000, +0.00000000000E+000
+8.15089812500E+008, -7.03544341523E+000, +0.00000000000E+000
+8.20089750000E+008, -6.57996350649E+000, +0.00000000000E+000
+8.25089687500E+008, -6.35270457896E+000, +0.00000000000E+000
+8.30089625000E+008, -6.50036137435E+000, +0.00000000000E+000
+8.35089562500E+008, -7.02162687336E+000, +0.00000000000E+000
+8.40089500000E+008, -7.19756830711E+000, +0.00000000000E+000
+8.45089437500E+008, -6.68411720823E+000, +0.00000000000E+000
+8.50089375000E+008, -6.45538346692E+000, +0.00000000000E+000
+8.55089312500E+008, -6.70632173983E+000, +0.00000000000E+000
+8.60089250000E+008, -7.11000743938E+000, +0.00000000000E+000
+8.65089187500E+008, -7.16964639743E+000, +0.00000000000E+000
+8.70089125000E+008, -7.00427547908E+000, +0.00000000000E+000
+8.75089062500E+008, -6.74599912940E+000, +0.00000000000E+000
+8.80089000000E+008, -6.52125460542E+000, +0.00000000000E+000
+8.85088937500E+008, -6.87978645971E+000, +0.00000000000E+000
+8.90088875000E+008, -7.16185183532E+000, +0.00000000000E+000
+8.95088812500E+008, -7.44614720851E+000, +0.00000000000E+000
+9.00088750000E+008, -6.81207725366E+000, +0.00000000000E+000
+9.05088687500E+008, -6.54605804020E+000, +0.00000000000E+000
+9.10088625000E+008, -6.81042679772E+000, +0.00000000000E+000
+9.15088562500E+008, -7.26690664753E+000, +0.00000000000E+000
+9.20088500000E+008, -7.49615148528E+000, +0.00000000000E+000
+9.25088437500E+008, -7.00530433051E+000, +0.00000000000E+000
+9.30088375000E+008, -6.61349034359E+000, +0.00000000000E+000
+9.35088312500E+008, -6.75934506825E+000, +0.00000000000E+000
+9.40088250000E+008, -7.37291308217E+000, +0.00000000000E+000
+9.45088187500E+008, -7.69129758625E+000, +0.00000000000E+000
+9.50088125000E+008, -7.31060833405E+000, +0.00000000000E+000
+9.55088062500E+008, -6.88222781683E+000, +0.00000000000E+000
+9.60088000000E+008, -6.78688621971E+000, +0.00000000000E+000
+9.65087937500E+008, -7.28456405382E+000, +0.00000000000E+000
+9.70087875000E+008, -7.73368722790E+000, +0.00000000000E+000
+9.75087812500E+008, -7.66820392273E+000, +0.00000000000E+000
+9.80087750000E+008, -7.13059400556E+000, +0.00000000000E+000
+9.85087687500E+008, -6.86990939581E+000, +0.00000000000E+000
+9.90087625000E+008, -7.20907453135E+000, +0.00000000000E+000
+9.95087562500E+008, -7.86391478852E+000, +0.00000000000E+000
+1.00008750000E+009, -7.96573447560E+000, +0.00000000000E+000
+1.00508743750E+009, -7.63053009978E+000, +0.00000000000E+000
+1.01008737500E+009, -6.97626365751E+000, +0.00000000000E+000
+1.01508731250E+009, -7.12224462213E+000, +0.00000000000E+000
+1.02008725000E+009, -7.68909684774E+000, +0.00000000000E+000
+1.02508718750E+009, -8.10656124494E+000, +0.00000000000E+000
+1.03008712500E+009, -7.71515328515E+000, +0.00000000000E+000
+1.03508706250E+009, -7.14893151232E+000, +0.00000000000E+000
+1.04008700000E+009, -7.25498241018E+000, +0.00000000000E+000
+1.04508693750E+009, -7.61897445843E+000, +0.00000000000E+000
+1.05008687500E+009, -8.24158024150E+000, +0.00000000000E+000
+1.05508681250E+009, -8.01360337124E+000, +0.00000000000E+000
+1.06008675000E+009, -7.36351154191E+000, +0.00000000000E+000
+1.06508668750E+009, -7.15882834051E+000, +0.00000000000E+000
+1.07008662500E+009, -7.49009616307E+000, +0.00000000000E+000
+1.07508656250E+009, -8.06124161118E+000, +0.00000000000E+000
+1.08008650000E+009, -8.20778257350E+000, +0.00000000000E+000
+1.08508643750E+009, -7.79333881381E+000, +0.00000000000E+000
+1.09008637500E+009, -7.26538495288E+000, +0.00000000000E+000
+1.09508631250E+009, -7.29898707470E+000, +0.00000000000E+000
+1.10008625000E+009, -7.96664659584E+000, +0.00000000000E+000
+1.10508618750E+009, -8.32160997667E+000, +0.00000000000E+000
+1.11008612500E+009, -8.04469444298E+000, +0.00000000000E+000
+1.11508606250E+009, -7.44423693814E+000, +0.00000000000E+000
+1.12008600000E+009, -7.30571584572E+000, +0.00000000000E+000
+1.12508593750E+009, -7.91032969542E+000, +0.00000000000E+000
+1.13008587500E+009, -8.54184216843E+000, +0.00000000000E+000
+1.13508581250E+009, -8.29448533738E+000, +0.00000000000E+000
+1.14008575000E+009, -7.62458971319E+000, +0.00000000000E+000
+1.14508568750E+009, -7.45334131043E+000, +0.00000000000E+000
+1.15008562500E+009, -7.90669420053E+000, +0.00000000000E+000
+1.15508556250E+009, -8.53077294239E+000, +0.00000000000E+000
+1.16008550000E+009, -8.59858298939E+000, +0.00000000000E+000
+1.16508543750E+009, -7.93481730157E+000, +0.00000000000E+000
+1.17008537500E+009, -7.63460365308E+000, +0.00000000000E+000
+1.17508531250E+009, -7.78341164321E+000, +0.00000000000E+000
+1.18008525000E+009, -8.34070808310E+000, +0.00000000000E+000
+1.18508518750E+009, -8.89711044992E+000, +0.00000000000E+000
+1.19008512500E+009, -8.46960908923E+000, +0.00000000000E+000
+1.19508506250E+009, -7.78652085442E+000, +0.00000000000E+000
+1.20008500000E+009, -7.61795757350E+000, +0.00000000000E+000
+1.20508493750E+009, -8.23792084869E+000, +0.00000000000E+000
+1.21008487500E+009, -8.86977844750E+000, +0.00000000000E+000
+1.21508481250E+009, -8.71248097767E+000, +0.00000000000E+000
+1.22008475000E+009, -8.13633447151E+000, +0.00000000000E+000
+1.22508468750E+009, -7.74040248544E+000, +0.00000000000E+000
+1.23008462500E+009, -7.97562512583E+000, +0.00000000000E+000
+1.23508456250E+009, -8.89803972038E+000, +0.00000000000E+000
+1.24008450000E+009, -9.01673845427E+000, +0.00000000000E+000
+1.24508443750E+009, -8.45513725322E+000, +0.00000000000E+000
+1.25008437500E+009, -7.81576425343E+000, +0.00000000000E+000
+1.25508431250E+009, -8.11346581128E+000, +0.00000000000E+000
+1.26008425000E+009, -8.79850967951E+000, +0.00000000000E+000
+1.26508418750E+009, -9.01302397977E+000, +0.00000000000E+000
+1.27008412500E+009, -8.59593432755E+000, +0.00000000000E+000
+1.27508406250E+009, -8.09206659748E+000, +0.00000000000E+000
+1.28008400000E+009, -7.99524788411E+000, +0.00000000000E+000
+1.28508393750E+009, -8.49767542349E+000, +0.00000000000E+000
+1.29008387500E+009, -9.04640607352E+000, +0.00000000000E+000
+1.29508381250E+009, -9.11865812677E+000, +0.00000000000E+000
+1.30008375000E+009, -8.52595148806E+000, +0.00000000000E+000
+1.30508368750E+009, -8.05093837225E+000, +0.00000000000E+000
+1.31008362500E+009, -8.21480142605E+000, +0.00000000000E+000
+1.31508356250E+009, -9.13251487265E+000, +0.00000000000E+000
+1.32008350000E+009, -9.49212865538E+000, +0.00000000000E+000
+1.32508343750E+009, -8.86992242986E+000, +0.00000000000E+000
+1.33008337500E+009, -8.23988836259E+000, +0.00000000000E+000
+1.33508331250E+009, -8.33021654440E+000, +0.00000000000E+000
+1.34008325000E+009, -9.02293530035E+000, +0.00000000000E+000
+1.34508318750E+009, -9.56895548027E+000, +0.00000000000E+000
+1.35008312500E+009, -9.08811543521E+000, +0.00000000000E+000
+1.35508306250E+009, -8.51621451794E+000, +0.00000000000E+000
+1.36008300000E+009, -8.39101976428E+000, +0.00000000000E+000
+1.36508293750E+009, -8.98378753373E+000, +0.00000000000E+000
+1.37008287500E+009, -9.47467086915E+000, +0.00000000000E+000
+1.37508281250E+009, -9.37504928624E+000, +0.00000000000E+000
+1.38008275000E+009, -8.90221447898E+000, +0.00000000000E+000
+1.38508268750E+009, -8.38256549855E+000, +0.00000000000E+000
+1.39008262500E+009, -8.35630762498E+000, +0.00000000000E+000
+1.39508256250E+009, -9.19615247358E+000, +0.00000000000E+000
+1.40008250000E+009, -9.60733693452E+000, +0.00000000000E+000
+1.40508243750E+009, -9.21121929425E+000, +0.00000000000E+000
+1.41008237500E+009, -8.46985586208E+000, +0.00000000000E+000
+1.41508231250E+009, -8.35181778516E+000, +0.00000000000E+000
+1.42008225000E+009, -9.03857589215E+000, +0.00000000000E+000
+1.42508218750E+009, -9.79489712351E+000, +0.00000000000E+000
+1.43008212500E+009, -9.37279337761E+000, +0.00000000000E+000
+1.43508206250E+009, -8.64981313261E+000, +0.00000000000E+000
+1.44008200000E+009, -8.51526112978E+000, +0.00000000000E+000
+1.44508193750E+009, -9.13102168240E+000, +0.00000000000E+000
+1.45008187500E+009, -9.90208614352E+000, +0.00000000000E+000
+1.45508181250E+009, -9.74554066857E+000, +0.00000000000E+000
+1.46008175000E+009, -9.03549530949E+000, +0.00000000000E+000
+1.46508168750E+009, -8.65559297861E+000, +0.00000000000E+000
+1.47008162500E+009, -8.86335777491E+000, +0.00000000000E+000
+1.47508156250E+009, -9.59159301176E+000, +0.00000000000E+000
+1.48008150000E+009, -9.76846932568E+000, +0.00000000000E+000
+1.48508143750E+009, -9.46766179947E+000, +0.00000000000E+000
+1.49008137500E+009, -9.34393827309E+000, +0.00000000000E+000
+1.49508131250E+009, -8.62042301204E+000, +0.00000000000E+000
+1.50008125000E+009, -9.49980645017E+000, +0.00000000000E+000
+1.50508118750E+009, -1.02720028713E+001, +0.00000000000E+000
+1.51008112500E+009, -9.81535026373E+000, +0.00000000000E+000
+1.51508106250E+009, -8.78119372923E+000, +0.00000000000E+000
+1.52008100000E+009, -8.62974902649E+000, +0.00000000000E+000
+1.52508093750E+009, -9.12941560412E+000, +0.00000000000E+000
+1.53008087500E+009, -1.01193575128E+001, +0.00000000000E+000
+1.53508081250E+009, -1.01086837920E+001, +0.00000000000E+000
+1.54008075000E+009, -9.06231039863E+000, +0.00000000000E+000
+1.54508068750E+009, -8.69854305223E+000, +0.00000000000E+000
+1.55008062500E+009, -9.05112169193E+000, +0.00000000000E+000
+1.55508056250E+009, -9.92842000736E+000, +0.00000000000E+000
+1.56008050000E+009, -1.03206248604E+001, +0.00000000000E+000
+1.56508043750E+009, -9.36426714891E+000, +0.00000000000E+000
+1.57008037500E+009, -8.80555726160E+000, +0.00000000000E+000
+1.57508031250E+009, -8.97453390783E+000, +0.00000000000E+000
+1.58008025000E+009, -9.68074077770E+000, +0.00000000000E+000
+1.58508018750E+009, -1.01514456851E+001, +0.00000000000E+000
+1.59008012500E+009, -9.84688658588E+000, +0.00000000000E+000
+1.59508006250E+009, -9.27798114599E+000, +0.00000000000E+000
+1.60008000000E+009, -8.77630739960E+000, +0.00000000000E+000
+1.60507993750E+009, -9.35146211111E+000, +0.00000000000E+000
+1.61007987500E+009, -1.04711023634E+001, +0.00000000000E+000
+1.61507981250E+009, -1.05231008636E+001, +0.00000000000E+000
+1.62007975000E+009, -9.41314830388E+000, +0.00000000000E+000
+1.62507968750E+009, -8.83515456718E+000, +0.00000000000E+000
+1.63007962500E+009, -9.30798184939E+000, +0.00000000000E+000
+1.63507956250E+009, -1.03281748083E+001, +0.00000000000E+000
+1.64007950000E+009, -1.08991209657E+001, +0.00000000000E+000
+1.64507943750E+009, -9.90593802911E+000, +0.00000000000E+000
+1.65007937500E+009, -8.98110121743E+000, +0.00000000000E+000
+1.65507931250E+009, -9.05028712661E+000, +0.00000000000E+000
+1.66007925000E+009, -1.00640834136E+001, +0.00000000000E+000
+1.66507918750E+009, -1.07266360921E+001, +0.00000000000E+000
+1.67007912500E+009, -1.01177195172E+001, +0.00000000000E+000
+1.67507906250E+009, -9.41703896589E+000, +0.00000000000E+000
+1.68007900000E+009, -9.01893231427E+000, +0.00000000000E+000
+1.68507893750E+009, -9.54889030360E+000, +0.00000000000E+000
+1.69007887500E+009, -1.05414592921E+001, +0.00000000000E+000
+1.69507881250E+009, -1.10370495070E+001, +0.00000000000E+000
+1.70007875000E+009, -9.85424533064E+000, +0.00000000000E+000
+1.70507868750E+009, -8.89777205431E+000, +0.00000000000E+000
+1.71007862500E+009, -9.31515311690E+000, +0.00000000000E+000
+1.71507856250E+009, -1.05888558989E+001, +0.00000000000E+000
+1.72007850000E+009, -1.09665159716E+001, +0.00000000000E+000
+1.72507843750E+009, -9.88884974734E+000, +0.00000000000E+000
+1.73007837500E+009, -8.97088039548E+000, +0.00000000000E+000
+1.73507831250E+009, -8.95007187933E+000, +0.00000000000E+000
+1.74007825000E+009, -1.03549692058E+001, +0.00000000000E+000
+1.74507818750E+009, -1.18330219319E+001, +0.00000000000E+000
+1.75007812500E+009, -1.03775687520E+001, +0.00000000000E+000
+1.75507806250E+009, -9.09988585858E+000, +0.00000000000E+000
+1.76007800000E+009, -9.05492490526E+000, +0.00000000000E+000
+1.76507793750E+009, -9.96469012139E+000, +0.00000000000E+000
+1.77007787500E+009, -1.10973518308E+001, +0.00000000000E+000
+1.77507781250E+009, -1.13039715015E+001, +0.00000000000E+000
+1.78007775000E+009, -1.00436674552E+001, +0.00000000000E+000
+1.78507768750E+009, -9.19342382081E+000, +0.00000000000E+000
+1.79007762500E+009, -9.28385260636E+000, +0.00000000000E+000
+1.79507756250E+009, -1.06941953015E+001, +0.00000000000E+000
+1.80007750000E+009, -1.18496051549E+001, +0.00000000000E+000
+1.80507743750E+009, -1.05712010263E+001, +0.00000000000E+000
+1.81007737500E+009, -9.32051642514E+000, +0.00000000000E+000
+1.81507731250E+009, -9.12635168725E+000, +0.00000000000E+000
+1.82007725000E+009, -1.02535768982E+001, +0.00000000000E+000
+1.82507718750E+009, -1.19329204683E+001, +0.00000000000E+000
+1.83007712500E+009, -1.11722171211E+001, +0.00000000000E+000
+1.83507706250E+009, -9.43358705550E+000, +0.00000000000E+000
+1.84007700000E+009, -9.00838709136E+000, +0.00000000000E+000
+1.84507693750E+009, -1.00211891210E+001, +0.00000000000E+000
+1.85007687500E+009, -1.16739036632E+001, +0.00000000000E+000
+1.85507681250E+009, -1.14142076885E+001, +0.00000000000E+000
+1.86007675000E+009, -1.00984120310E+001, +0.00000000000E+000
+1.86507668750E+009, -9.42549917620E+000, +0.00000000000E+000
+1.87007662500E+009, -9.62129965709E+000, +0.00000000000E+000
+1.87507656250E+009, -1.13384678801E+001, +0.00000000000E+000
+1.88007650000E+009, -1.21952801878E+001, +0.00000000000E+000
+1.88507643750E+009, -1.03907810081E+001, +0.00000000000E+000
+1.89007637500E+009, -9.27988999645E+000, +0.00000000000E+000
+1.89507631250E+009, -9.35239466397E+000, +0.00000000000E+000
+1.90007625000E+009, -1.05399371645E+001, +0.00000000000E+000
+1.90507618750E+009, -1.20603681818E+001, +0.00000000000E+000
+1.91007612500E+009, -1.17840338691E+001, +0.00000000000E+000
+1.91507606250E+009, -9.92066601255E+000, +0.00000000000E+000
+1.92007600000E+009, -8.85932179602E+000, +0.00000000000E+000
+1.92507593750E+009, -1.00449306217E+001, +0.00000000000E+000
+1.93007587500E+009, -1.24309268779E+001, +0.00000000000E+000
+1.93507581250E+009, -1.20789550402E+001, +0.00000000000E+000
+1.94007575000E+009, -9.86422012059E+000, +0.00000000000E+000
+1.94507568750E+009, -9.24690860351E+000, +0.00000000000E+000
+1.95007562500E+009, -9.73990696226E+000, +0.00000000000E+000
+1.95507556250E+009, -1.12013122190E+001, +0.00000000000E+000
+1.96007550000E+009, -1.27215314022E+001, +0.00000000000E+000
+1.96507543750E+009, -1.09915641189E+001, +0.00000000000E+000
+1.97007537500E+009, -9.53460608364E+000, +0.00000000000E+000
+1.97507531250E+009, -9.44166354032E+000, +0.00000000000E+000
+1.98007525000E+009, -1.12544711394E+001, +0.00000000000E+000
+1.98507518750E+009, -1.25514590099E+001, +0.00000000000E+000
+1.99007512500E+009, -1.17461425572E+001, +0.00000000000E+000
+1.99507506250E+009, -9.94480826603E+000, +0.00000000000E+000
+2.00007500000E+009, -9.08901107945E+000, +0.00000000000E+000
+2.00507493750E+009, -1.00263881792E+001, +0.00000000000E+000
+2.01007487500E+009, -1.32989395230E+001, +0.00000000000E+000
+2.01507481250E+009, -1.27438970060E+001, +0.00000000000E+000
+2.02007475000E+009, -9.74188532759E+000, +0.00000000000E+000
+2.02507468750E+009, -9.03691142306E+000, +0.00000000000E+000
+2.03007462500E+009, -1.02777292683E+001, +0.00000000000E+000
+2.03507456250E+009, -1.20245112888E+001, +0.00000000000E+000
+2.04007450000E+009, -1.25521834584E+001, +0.00000000000E+000
+2.04507443750E+009, -1.09702169609E+001, +0.00000000000E+000
+2.05007437500E+009, -9.39934551101E+000, +0.00000000000E+000
+2.05507431250E+009, -9.36976470612E+000, +0.00000000000E+000
+2.06007425000E+009, -1.13344980187E+001, +0.00000000000E+000
+2.06507418750E+009, -1.35993358889E+001, +0.00000000000E+000
+2.07007412500E+009, -1.13163434364E+001, +0.00000000000E+000
+2.07507406250E+009, -9.60848307532E+000, +0.00000000000E+000
+2.08007400000E+009, -9.80038140830E+000, +0.00000000000E+000
+2.08507393750E+009, -1.04398560984E+001, +0.00000000000E+000
+2.09007387500E+009, -1.25131396602E+001, +0.00000000000E+000
+2.09507381250E+009, -1.38616190777E+001, +0.00000000000E+000
+2.10007375000E+009, -1.07259312618E+001, +0.00000000000E+000
