"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.45093187500E+008, -1.01685116380E+002, +0.00000000000E+000
+5.50093125000E+008, +1.52547067995E+002, +0.00000000000E+000
+5.55093062500E+008, +4.23432397715E+001, +0.00000000000E+000
+5.60093000000E+008, -6.53806235360E+001, +0.00000000000E+000
+5.65092937500E+008, -1.75612634788E+002, +0.00000000000E+000
+5.70092875000E+008, +7.52591694426E+001, +0.00000000000E+000
+5.75092812500E+008, -3.04573104176E+001, +0.00000000000E+000
+5.80092750000E+008, -1.36563501648E+002, +0.00000000000E+000
+5.85092687500E+008, +1.13539897687E+002, +0.00000000000E+000
+5.90092625000E+008, +2.09191486020E+000, +0.00000000000E+000
+5.95092562500E+008, -1.06405541589E+002, +0.00000000000E+000
+6.00092500000E+008, +1.49316452699E+002, +0.00000000000E+000
+6.05092437500E+008, +4.20751117338E+001, +0.00000000000E+000
+6.10092375000E+008, -6.53508242537E+001, +0.00000000000E+000
+6.15092312500E+008, -1.77861111402E+002, +0.00000000000E+000
+6.20092250000E+008, +7.08143414789E+001, +0.00000000000E+000
+6.25092187500E+008, -3.26735355097E+001, +0.00000000000E+000
+6.30092125000E+008, -1.34583327117E+002, +0.00000000000E+000
+6.35092062500E+008, +1.16427374120E+002, +0.00000000000E+000
+6.40092000000E+008, +2.92597539357E+000, +0.00000000000E+000
+6.45091937500E+008, -1.04660078259E+002, +0.00000000000E+000
+6.50091875000E+008, +1.49784768086E+002, +0.00000000000E+000
+6.55091812500E+008, +4.32144890907E+001, +0.00000000000E+000
+6.60091750000E+008, -6.11728195803E+001, +0.00000000000E+000
+6.65091687500E+008, -1.70288566675E+002, +0.00000000000E+000
+6.70091625000E+008, +7.63815306986E+001, +0.00000000000E+000
+6.75091562500E+008, -3.15932933974E+001, +0.00000000000E+000
+6.80091500000E+008, -1.33657414773E+002, +0.00000000000E+000
+6.85091437500E+008, +1.19568017501E+002, +0.00000000000E+000
+6.90091375000E+008, +9.33213486473E+000, +0.00000000000E+000
+6.95091312500E+008, -1.00304019902E+002, +0.00000000000E+000
+7.00091250000E+008, +1.49460281558E+002, +0.00000000000E+000
+7.05091187500E+008, +4.19853678227E+001, +0.00000000000E+000
+7.10091125000E+008, -6.12606834689E+001, +0.00000000000E+000
+7.15091062500E+008, -1.68036303524E+002, +0.00000000000E+000
+7.20091000000E+008, +7.77779013710E+001, +0.00000000000E+000
+7.25090937500E+008, -3.54507205884E+001, +0.00000000000E+000
+7.30090875000E+008, -1.38747132576E+002, +0.00000000000E+000
+7.35090812500E+008, +1.16056383975E+002, +0.00000000000E+000
+7.40090750000E+008, +6.43154984967E+000, +0.00000000000E+000
+7.45090687500E+008, -1.00671810363E+002, +0.00000000000E+000
+7.50090625000E+008, +1.46567259610E+002, +0.00000000000E+000
+7.55090562500E+008, +3.66466593452E+001, +0.00000000000E+000
+7.60090500000E+008, -6.67394219958E+001, +0.00000000000E+000
+7.65090437500E+008, -1.71066916404E+002, +0.00000000000E+000
+7.70090375000E+008, +7.67811689688E+001, +0.00000000000E+000
+7.75090312500E+008, -3.40271648977E+001, +0.00000000000E+000
+7.80090250000E+008, -1.40827185131E+002, +0.00000000000E+000
+7.85090187500E+008, +1.11620247224E+002, +0.00000000000E+000
+7.90090125000E+008, +6.96089940269E+000, +0.00000000000E+000
+7.95090062500E+008, -9.69457700553E+001, +0.00000000000E+000
+8.00090000000E+008, +1.52741535542E+002, +0.00000000000E+000
+8.05089937500E+008, +3.81675851166E+001, +0.00000000000E+000
+8.10089875000E+008, -6.86667324338E+001, +0.00000000000E+000
+8.15089812500E+008, -1.67785381664E+002, +0.00000000000E+000
+8.20089750000E+008, +8.55256084668E+001, +0.00000000000E+000
+8.25089687500E+008, -2.69996740432E+001, +0.00000000000E+000
+8.30089625000E+008, -1.38808598866E+002, +0.00000000000E+000
+8.35089562500E+008, +1.14560628047E+002, +0.00000000000E+000
+8.40089500000E+008, +1.16572137356E+001, +0.00000000000E+000
+8.45089437500E+008, -9.25085765120E+001, +0.00000000000E+000
+8.50089375000E+008, +1.57003577749E+002, +0.00000000000E+000
+8.55089312500E+008, +4.00941815216E+001, +0.00000000000E+000
+8.60089250000E+008, -6.64322045616E+001, +0.00000000000E+000
+8.65089187500E+008, -1.68656023626E+002, +0.00000000000E+000
+8.70089125000E+008, +8.28450326445E+001, +0.00000000000E+000
+8.75089062500E+008, -2.63390617758E+001, +0.00000000000E+000
+8.80089000000E+008, -1.35439916561E+002, +0.00000000000E+000
+8.85088937500E+008, +1.13635472001E+002, +0.00000000000E+000
+8.90088875000E+008, +2.21006747848E+000, +0.00000000000E+000
+8.95088812500E+008, -9.81250500163E+001, +0.00000000000E+000
+9.00088750000E+008, +1.58097783657E+002, +0.00000000000E+000
+9.05088687500E+008, +4.03523737993E+001, +0.00000000000E+000
+9.10088625000E+008, -7.19154274734E+001, +0.00000000000E+000
+9.15088562500E+008, -1.76103814220E+002, +0.00000000000E+000
+9.20088500000E+008, +8.17858567608E+001, +0.00000000000E+000
+9.25088437500E+008, -2.29723243151E+001, +0.00000000000E+000
+9.30088375000E+008, -1.36306113389E+002, +0.00000000000E+000
+9.35088312500E+008, +1.10122534750E+002, +0.00000000000E+000
+9.40088250000E+008, +1.34704245862E+000, +0.00000000000E+000
+9.45088187500E+008, -9.82957262290E+001, +0.00000000000E+000
+9.50088125000E+008, +1.59568514823E+002, +0.00000000000E+000
+9.55088062500E+008, +4.64071886249E+001, +0.00000000000E+000
+9.60088000000E+008, -6.68053779297E+001, +0.00000000000E+000
+9.65087937500E+008, -1.75242309688E+002, +0.00000000000E+000
+9.70087875000E+008, +8.03216685861E+001, +0.00000000000E+000
+9.75087812500E+008, -2.43368431452E+001, +0.00000000000E+000
+9.80087750000E+008, -1.28502418793E+002, +0.00000000000E+000
+9.85087687500E+008, +1.18886209487E+002, +0.00000000000E+000
+9.90087625000E+008, +4.35399926441E+000, +0.00000000000E+000
+9.95087562500E+008, -9.93877363006E+001, +0.00000000000E+000
+1.00008750000E+009, +1.58421068880E+002, +0.00000000000E+000
+1.00508743750E+009, +5.05652872097E+001, +0.00000000000E+000
+1.01008737500E+009, -6.17592779311E+001, +0.00000000000E+000
+1.01508731250E+009, -1.73402014537E+002, +0.00000000000E+000
+1.02008725000E+009, +7.58493006247E+001, +0.00000000000E+000
+1.02508718750E+009, -2.54254476465E+001, +0.00000000000E+000
+1.03008712500E+009, -1.27399786601E+002, +0.00000000000E+000
+1.03508706250E+009, +1.20944253564E+002, +0.00000000000E+000
+1.04008700000E+009, +4.14318682137E+000, +0.00000000000E+000
+1.04508693750E+009, -1.05650134020E+002, +0.00000000000E+000
+1.05008687500E+009, +1.53701477260E+002, +0.00000000000E+000
+1.05508681250E+009, +4.89113507928E+001, +0.00000000000E+000
+1.06008675000E+009, -6.06185563872E+001, +0.00000000000E+000
+1.06508668750E+009, -1.72003230734E+002, +0.00000000000E+000
+1.07008662500E+009, +7.55402291480E+001, +0.00000000000E+000
+1.07508656250E+009, -3.13718684209E+001, +0.00000000000E+000
+1.08008650000E+009, -1.30272392480E+002, +0.00000000000E+000
+1.08508643750E+009, +1.22014050579E+002, +0.00000000000E+000
+1.09008637500E+009, +9.73579391141E+000, +0.00000000000E+000
+1.09508631250E+009, -1.04522717852E+002, +0.00000000000E+000
+1.10008625000E+009, +1.49370238201E+002, +0.00000000000E+000
+1.10508618750E+009, +4.53417828535E+001, +0.00000000000E+000
+1.11008612500E+009, -5.63737897584E+001, +0.00000000000E+000
+1.11508606250E+009, -1.62401845691E+002, +0.00000000000E+000
+1.12008600000E+009, +7.78197522024E+001, +0.00000000000E+000
+1.12508593750E+009, -3.29981089793E+001, +0.00000000000E+000
+1.13008587500E+009, -1.32900351420E+002, +0.00000000000E+000
+1.13508581250E+009, +1.26462648256E+002, +0.00000000000E+000
+1.14008575000E+009, +1.57255412417E+001, +0.00000000000E+000
+1.14508568750E+009, -9.94379368741E+001, +0.00000000000E+000
+1.15008562500E+009, +1.50881221674E+002, +0.00000000000E+000
+1.15508556250E+009, +4.34854067434E+001, +0.00000000000E+000
+1.16008550000E+009, -5.90844048419E+001, +0.00000000000E+000
+1.16508543750E+009, -1.62219863062E+002, +0.00000000000E+000
+1.17008537500E+009, +8.38310968759E+001, +0.00000000000E+000
+1.17508531250E+009, -3.17290945635E+001, +0.00000000000E+000
+1.18008525000E+009, -1.37746808824E+002, +0.00000000000E+000
+1.18508518750E+009, +1.19485020713E+002, +0.00000000000E+000
+1.19008512500E+009, +1.47956662462E+001, +0.00000000000E+000
+1.19508506250E+009, -9.38130486893E+001, +0.00000000000E+000
+1.20008500000E+009, +1.52204584924E+002, +0.00000000000E+000
+1.20508493750E+009, +3.80966471194E+001, +0.00000000000E+000
+1.21008487500E+009, -6.38261214571E+001, +0.00000000000E+000
+1.21508481250E+009, -1.64148704272E+002, +0.00000000000E+000
+1.22008475000E+009, +8.74111907053E+001, +0.00000000000E+000
+1.22508468750E+009, -2.77672543830E+001, +0.00000000000E+000
+1.23008462500E+009, -1.40589845504E+002, +0.00000000000E+000
+1.23508456250E+009, +1.14291308731E+002, +0.00000000000E+000
+1.24008450000E+009, +1.21336641321E+001, +0.00000000000E+000
+1.24508443750E+009, -8.87451856175E+001, +0.00000000000E+000
+1.25008437500E+009, +1.56572068211E+002, +0.00000000000E+000
+1.25508431250E+009, +4.01420179727E+001, +0.00000000000E+000
+1.26008425000E+009, -6.48172933718E+001, +0.00000000000E+000
+1.26508418750E+009, -1.63958944801E+002, +0.00000000000E+000
+1.27008412500E+009, +9.00748431885E+001, +0.00000000000E+000
+1.27508406250E+009, -2.20637049269E+001, +0.00000000000E+000
+1.28008400000E+009, -1.35579227113E+002, +0.00000000000E+000
+1.28508393750E+009, +1.17409244949E+002, +0.00000000000E+000
+1.29008387500E+009, +8.43617573530E+000, +0.00000000000E+000
+1.29508381250E+009, -9.11660674579E+001, +0.00000000000E+000
+1.30008375000E+009, +1.65472174932E+002, +0.00000000000E+000
+1.30508368750E+009, +4.86486428889E+001, +0.00000000000E+000
+1.31008362500E+009, -6.66119691854E+001, +0.00000000000E+000
+1.31508356250E+009, -1.71731300347E+002, +0.00000000000E+000
+1.32008350000E+009, +8.80139017734E+001, +0.00000000000E+000
+1.32508343750E+009, -1.94331801797E+001, +0.00000000000E+000
+1.33008337500E+009, -1.30392708445E+002, +0.00000000000E+000
+1.33508331250E+009, +1.13762266605E+002, +0.00000000000E+000
+1.34008325000E+009, +4.19507691369E+000, +0.00000000000E+000
+1.34508318750E+009, -9.41096539243E+001, +0.00000000000E+000
+1.35008312500E+009, +1.63132127972E+002, +0.00000000000E+000
+1.35508306250E+009, +4.81803573248E+001, +0.00000000000E+000
+1.36008300000E+009, -6.42429738019E+001, +0.00000000000E+000
+1.36508293750E+009, -1.70553795555E+002, +0.00000000000E+000
+1.37008287500E+009, +8.41434057321E+001, +0.00000000000E+000
+1.37508281250E+009, -2.08079361801E+001, +0.00000000000E+000
+1.38008275000E+009, -1.25673226703E+002, +0.00000000000E+000
+1.38508268750E+009, +1.22203382425E+002, +0.00000000000E+000
+1.39008262500E+009, +2.35687455833E+000, +0.00000000000E+000
+1.39508256250E+009, -9.58988066599E+001, +0.00000000000E+000
+1.40008250000E+009, +1.60028773993E+002, +0.00000000000E+000
+1.40508243750E+009, +5.56172438810E+001, +0.00000000000E+000
+1.41008237500E+009, -5.60090708190E+001, +0.00000000000E+000
+1.41508231250E+009, -1.71122758336E+002, +0.00000000000E+000
+1.42008225000E+009, +7.94712306564E+001, +0.00000000000E+000
+1.42508218750E+009, -2.18211891004E+001, +0.00000000000E+000
+1.43008212500E+009, -1.20951073002E+002, +0.00000000000E+000
+1.43508206250E+009, +1.27544321133E+002, +0.00000000000E+000
+1.44008200000E+009, +8.22242911985E+000, +0.00000000000E+000
+1.44508193750E+009, -1.00942994028E+002, +0.00000000000E+000
+1.45008187500E+009, +1.58532524165E+002, +0.00000000000E+000
+1.45508181250E+009, +5.42906461999E+001, +0.00000000000E+000
+1.46008175000E+009, -5.57450577302E+001, +0.00000000000E+000
+1.46508168750E+009, -1.67737885185E+002, +0.00000000000E+000
+1.47008162500E+009, +7.75445830009E+001, +0.00000000000E+000
+1.47508156250E+009, -2.88406696336E+001, +0.00000000000E+000
+1.48008150000E+009, -1.29265280187E+002, +0.00000000000E+000
+1.48508143750E+009, +1.22487120088E+002, +0.00000000000E+000
+1.49008137500E+009, +1.87623432432E+000, +0.00000000000E+000
+1.49508131250E+009, -1.02220493288E+002, +0.00000000000E+000
+1.50008125000E+009, +1.51577575608E+002, +0.00000000000E+000
+1.50508118750E+009, +4.72982291928E+001, +0.00000000000E+000
+1.51008112500E+009, -5.46217925359E+001, +0.00000000000E+000
+1.51508106250E+009, -1.60388436093E+002, +0.00000000000E+000
+1.52008100000E+009, +7.92297385390E+001, +0.00000000000E+000
+1.52508093750E+009, -3.27334980550E+001, +0.00000000000E+000
+1.53008087500E+009, -1.31914937684E+002, +0.00000000000E+000
+1.53508081250E+009, +1.29058722171E+002, +0.00000000000E+000
+1.54008075000E+009, +2.05257815060E+001, +0.00000000000E+000
+1.54508068750E+009, -9.67620033639E+001, +0.00000000000E+000
+1.55008062500E+009, +1.52388760816E+002, +0.00000000000E+000
+1.55508056250E+009, +4.28548719318E+001, +0.00000000000E+000
+1.56008050000E+009, -5.47674472409E+001, +0.00000000000E+000
+1.56508043750E+009, -1.58191501048E+002, +0.00000000000E+000
+1.57008037500E+009, +8.80557853272E+001, +0.00000000000E+000
+1.57508031250E+009, -2.72915582740E+001, +0.00000000000E+000
+1.58008025000E+009, -1.32972861185E+002, +0.00000000000E+000
+1.58508018750E+009, +1.23031237253E+002, +0.00000000000E+000
+1.59008012500E+009, +1.79589392400E+001, +0.00000000000E+000
+1.59508006250E+009, -8.76735659703E+001, +0.00000000000E+000
+1.60008000000E+009, +1.57913958683E+002, +0.00000000000E+000
+1.60507993750E+009, +3.82385603172E+001, +0.00000000000E+000
+1.61007987500E+009, -6.41760197090E+001, +0.00000000000E+000
+1.61507981250E+009, -1.60107627367E+002, +0.00000000000E+000
+1.62007975000E+009, +9.41587111046E+001, +0.00000000000E+000
+1.62507968750E+009, -2.73464033363E+001, +0.00000000000E+000
+1.63007962500E+009, -1.41090095372E+002, +0.00000000000E+000
+1.63507956250E+009, +1.16156813867E+002, +0.00000000000E+000
+1.64007950000E+009, +1.29711074368E+001, +0.00000000000E+000
+1.64507943750E+009, -8.83269767924E+001, +0.00000000000E+000
+1.65007937500E+009, +1.59081001384E+002, +0.00000000000E+000
+1.65507931250E+009, +3.69465387625E+001, +0.00000000000E+000
+1.66007925000E+009, -6.89086406198E+001, +0.00000000000E+000
+1.66507918750E+009, -1.66809177132E+002, +0.00000000000E+000
+1.67007912500E+009, +9.17579827344E+001, +0.00000000000E+000
+1.67507906250E+009, -1.93356003065E+001, +0.00000000000E+000
+1.68007900000E+009, -1.33085225720E+002, +0.00000000000E+000
+1.68507893750E+009, +1.15811956449E+002, +0.00000000000E+000
+1.69007887500E+009, +6.51975625476E+000, +0.00000000000E+000
+1.69507881250E+009, -8.89322890332E+001, +0.00000000000E+000
+1.70007875000E+009, +1.69696458917E+002, +0.00000000000E+000
+1.70507868750E+009, +5.33769336451E+001, +0.00000000000E+000
+1.71007862500E+009, -6.81935947917E+001, +0.00000000000E+000
+1.71507856250E+009, -1.70757423810E+002, +0.00000000000E+000
+1.72007850000E+009, +9.06841349362E+001, +0.00000000000E+000
+1.72507843750E+009, -1.03100667997E+001, +0.00000000000E+000
+1.73007837500E+009, -1.25484482802E+002, +0.00000000000E+000
+1.73507831250E+009, +1.09303499332E+002, +0.00000000000E+000
+1.74007825000E+009, +2.07853385072E+000, +0.00000000000E+000
+1.74507818750E+009, -9.48368762090E+001, +0.00000000000E+000
+1.75007812500E+009, +1.66767300400E+002, +0.00000000000E+000
+1.75507806250E+009, +5.46213449110E+001, +0.00000000000E+000
+1.76007800000E+009, -7.00676538597E+001, +0.00000000000E+000
+1.76507793750E+009, -1.76800850571E+002, +0.00000000000E+000
+1.77007787500E+009, +8.17323967720E+001, +0.00000000000E+000
+1.77507781250E+009, -2.16016500666E+001, +0.00000000000E+000
+1.78007775000E+009, -1.25797830087E+002, +0.00000000000E+000
+1.78507768750E+009, +1.17734297780E+002, +0.00000000000E+000
+1.79007762500E+009, -2.05461608208E+000, +0.00000000000E+000
+1.79507756250E+009, -1.06111780942E+002, +0.00000000000E+000
+1.80007750000E+009, +1.58690644758E+002, +0.00000000000E+000
+1.80507743750E+009, +5.53342596929E+001, +0.00000000000E+000
+1.81007737500E+009, -5.82368239457E+001, +0.00000000000E+000
+1.81507731250E+009, -1.76356339323E+002, +0.00000000000E+000
+1.82007725000E+009, +7.22629717606E+001, +0.00000000000E+000
+1.82507718750E+009, -2.69157477410E+001, +0.00000000000E+000
+1.83007712500E+009, -1.18888073707E+002, +0.00000000000E+000
+1.83507706250E+009, +1.30194905766E+002, +0.00000000000E+000
+1.84007700000E+009, +1.59859772732E+000, +0.00000000000E+000
+1.84507693750E+009, -1.06317556485E+002, +0.00000000000E+000
+1.85007687500E+009, +1.59650017177E+002, +0.00000000000E+000
+1.85507681250E+009, +5.67132609554E+001, +0.00000000000E+000
+1.86007675000E+009, -4.96278278249E+001, +0.00000000000E+000
+1.86507668750E+009, -1.60958779968E+002, +0.00000000000E+000
+1.87007662500E+009, +7.69956612998E+001, +0.00000000000E+000
+1.87507656250E+009, -3.22955230683E+001, +0.00000000000E+000
+1.88007650000E+009, -1.24403124110E+002, +0.00000000000E+000
+1.88507643750E+009, +1.35987078610E+002, +0.00000000000E+000
+1.89007637500E+009, +1.56086046126E+001, +0.00000000000E+000
+1.89507631250E+009, -1.04795406828E+002, +0.00000000000E+000
+1.90007625000E+009, +1.47813811405E+002, +0.00000000000E+000
+1.90507618750E+009, +4.45926623788E+001, +0.00000000000E+000
+1.91007612500E+009, -5.20416295415E+001, +0.00000000000E+000
+1.91507606250E+009, -1.53852161750E+002, +0.00000000000E+000
+1.92007600000E+009, +7.16766250928E+001, +0.00000000000E+000
+1.92507593750E+009, -4.45141635734E+001, +0.00000000000E+000
+1.93007587500E+009, -1.37695157076E+002, +0.00000000000E+000
+1.93507581250E+009, +1.30496492404E+002, +0.00000000000E+000
+1.94007575000E+009, +1.81928392432E+001, +0.00000000000E+000
+1.94507568750E+009, -1.01594687107E+002, +0.00000000000E+000
+1.95007562500E+009, +1.40454295284E+002, +0.00000000000E+000
+1.95507556250E+009, +3.24129858788E+001, +0.00000000000E+000
+1.96007550000E+009, -5.90423858520E+001, +0.00000000000E+000
+1.96507543750E+009, -1.53826145776E+002, +0.00000000000E+000
+1.97007537500E+009, +8.50958142278E+001, +0.00000000000E+000
+1.97507531250E+009, -4.10224690701E+001, +0.00000000000E+000
+1.98007525000E+009, -1.42102451056E+002, +0.00000000000E+000
+1.98507518750E+009, +1.20790127333E+002, +0.00000000000E+000
+1.99007512500E+009, +2.38954251077E+001, +0.00000000000E+000
+1.99507506250E+009, -8.03368254505E+001, +0.00000000000E+000
+2.00007500000E+009, +1.56522822040E+002, +0.00000000000E+000
+2.00507493750E+009, +3.04619670230E+001, +0.00000000000E+000
+2.01007487500E+009, -6.41532646710E+001, +0.00000000000E+000
+2.01507481250E+009, -1.50666066528E+002, +0.00000000000E+000
+2.02007475000E+009, +1.08371111084E+002, +0.00000000000E+000
+2.02507468750E+009, -2.57288916034E+001, +0.00000000000E+000
+2.03007462500E+009, -1.43082439186E+002, +0.00000000000E+000
+2.03507456250E+009, +1.15815928463E+002, +0.00000000000E+000
+2.04007450000E+009, +1.81806904136E+001, +0.00000000000E+000
+2.04507443750E+009, -7.62852532453E+001, +0.00000000000E+000
+2.05007437500E+009, +1.68445289945E+002, +0.00000000000E+000
+2.05507431250E+009, +2.83700101329E+001, +0.00000000000E+000
+2.06007425000E+009, -7.67675816427E+001, +0.00000000000E+000
+2.06507418750E+009, -1.64634011777E+002, +0.00000000000E+000
+2.07007412500E+009, +9.72604590998E+001, +0.00000000000E+000
+2.07507406250E+009, -2.28591052952E+001, +0.00000000000E+000
+2.08007400000E+009, -1.40645637303E+002, +0.00000000000E+000
+2.08507393750E+009, +1.00801109814E+002, +0.00000000000E+000
+2.09007387500E+009, -1.46032793899E+000, +0.00000000000E+000
+2.09507381250E+009, -9.24277953133E+001, +0.00000000000E+000
+2.10007375000E+009, +1.72784694344E+002, +0.00000000000E+000
